Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.03515203115569961+0j),[0.1865212],[1.],[0.30347852],[1.],[0.05019787],[0.04998067],[0.05034298],[0.0542238],[0.05793694],[0.06044659],[0.06183154],[0.06321648],[0.0646564],[0.06615408],[0.06766663]
(0.035739180828043504+0j),[0.18065987],[1.],[0.31077655],[1.],[0.04875487],[0.05034302],[0.05422384],[0.05793698],[0.06044663],[0.06183157],[0.06321651],[0.06465643],[0.06615411],[0.06766666],[0.06925071]
(0.03635394817989531+0j),[0.17521087],[1.],[0.31772308],[1.],[0.05102454],[0.05422388],[0.05793701],[0.06044666],[0.0618316],[0.06321654],[0.06465646],[0.06615413],[0.06766668],[0.06925073],[0.0708568]
(0.03698846253741108+0j),[0.17082396],[1.],[0.32395254],[1.],[0.05660837],[0.05793705],[0.06044669],[0.06183163],[0.06321657],[0.06465648],[0.06615416],[0.0676667],[0.06925075],[0.07085682],[0.07234238]
(0.03653911715725205+0j),[0.16743108],[1.],[0.32334288],[1.],[0.06139788],[0.06044672],[0.06183166],[0.06321659],[0.06465651],[0.06615418],[0.06766673],[0.06925077],[0.07085684],[0.0723424],[0.07297556]
(0.0361408676769412+0j),[0.16477212],[1.],[0.32262872],[1.],[0.06442376],[0.06183168],[0.06321662],[0.06465653],[0.06615421],[0.06766675],[0.0692508],[0.07085686],[0.07234242],[0.07297557],[0.07282642]
(0.03579596359894971+0j),[0.16260545],[1.],[0.32195668],[1.],[0.06620173],[0.06321664],[0.06465656],[0.06615423],[0.06766677],[0.06925082],[0.07085688],[0.07234244],[0.07297559],[0.07282644],[0.07267024]
(0.03338644594517955+0j),[0.16093677],[1.],[0.30886492],[1.],[0.06718623],[0.06465658],[0.06615425],[0.06766679],[0.06925084],[0.0708569],[0.07234246],[0.07297561],[0.07282646],[0.07267026],[0.07111911]
(0.03122218247009671+0j),[0.15978106],[1.],[0.29647458],[1.],[0.06746541],[0.06615427],[0.06766682],[0.06925086],[0.07085692],[0.07234248],[0.07297563],[0.07282648],[0.07267027],[0.07111913],[0.06824629]
(0.029285744830384212+0j),[0.15913058],[1.],[0.28476025],[1.],[0.0677806],[0.06766684],[0.06925088],[0.07085694],[0.0723425],[0.07297565],[0.0728265],[0.07267029],[0.07111915],[0.06824631],[0.06552876]
(0.028173702731404775+0j),[0.15896274],[1.],[0.27788326],[1.],[0.06832464],[0.06925091],[0.07085696],[0.07234252],[0.07297567],[0.07282652],[0.07267031],[0.07111917],[0.06824633],[0.06552877],[0.06343255]
(0.02719200405678991+0j),[0.15926688],[1.],[0.27142835],[1.],[0.06914385],[0.07085699],[0.07234255],[0.0729757],[0.07282654],[0.07267034],[0.07111919],[0.06824635],[0.06552879],[0.06343257],[0.06192958]
(0.026331557207391686+0j),[0.16002187],[1.],[0.26536893],[1.],[0.06994106],[0.07234257],[0.07297572],[0.07282657],[0.07267036],[0.07111921],[0.06824637],[0.06552881],[0.06343259],[0.0619296],[0.06051878]
(0.02440938204324985+0j),[0.16117881],[1.],[0.2509891],[1.],[0.0700885],[0.07297575],[0.07282659],[0.07267038],[0.07111924],[0.0682464],[0.06552884],[0.06343261],[0.06192962],[0.0605188],[0.05821501]
(0.022720687151581206+0j),[0.16253876],[1.],[0.23742764],[1.],[0.06890078],[0.07282661],[0.07267041],[0.07111926],[0.06824642],[0.06552886],[0.06343264],[0.06192964],[0.06051882],[0.05821504],[0.05506488]
(0.021233208222378522+0j),[0.16391534],[1.],[0.22469548],[1.],[0.06700222],[0.07267044],[0.07111929],[0.06824645],[0.06552889],[0.06343267],[0.06192967],[0.06051885],[0.05821506],[0.0550649],[0.05210049]
(0.01983245102926086+0j),[0.16529032],[1.],[0.21192682],[1.],[0.06513991],[0.07111932],[0.06824648],[0.06552892],[0.0634327],[0.0619297],[0.06051888],[0.05821509],[0.05506493],[0.05210052],[0.04922553]
(0.018590907765300344+0j),[0.16637531],[1.],[0.20005472],[1.],[0.06195958],[0.06824651],[0.06552896],[0.06343273],[0.06192974],[0.06051891],[0.05821513],[0.05506497],[0.05210055],[0.04922556],[0.04644747]
(0.017475855504884924+0j),[0.16691126],[1.],[0.18915923],[1.],[0.05764511],[0.065529],[0.06343277],[0.06192978],[0.06051896],[0.05821517],[0.05506501],[0.05210059],[0.0492256],[0.04644751],[0.04388058]
(0.016372609749850123+0j),[0.16694334],[1.],[0.17815324],[1.],[0.05363762],[0.06343282],[0.06192982],[0.060519],[0.05821522],[0.05506506],[0.05210064],[0.04922565],[0.04644756],[0.04388062],[0.04141138]
(0.015373387294948469+0j),[0.16660548],[1.],[0.16795287],[1.],[0.0503759],[0.06192988],[0.06051906],[0.05821527],[0.05506511],[0.05210069],[0.04922571],[0.04644761],[0.04388068],[0.04141143],[0.03902049]
(0.014465345821168396+0j),[0.166018],[1.],[0.15843338],[1.],[0.04785169],[0.06051912],[0.05821533],[0.05506518],[0.05210076],[0.04922577],[0.04644768],[0.04388074],[0.04141149],[0.03902055],[0.0367972]
(0.013771167386444835+0j),[0.16519563],[1.],[0.15129085],[1.],[0.04563926],[0.0582154],[0.05506525],[0.05210083],[0.04922584],[0.04644775],[0.04388082],[0.04141157],[0.03902062],[0.03679727],[0.0349186]
(0.013115069447821552+0j),[0.16396147],[1.],[0.14472843],[1.],[0.04276382],[0.05506532],[0.05210091],[0.04922592],[0.04644783],[0.0438809],[0.04141165],[0.0390207],[0.03679736],[0.03491868],[0.03337346]
(0.012482406429219712+0j),[0.16216291],[1.],[0.1387976],[1.],[0.03920564],[0.05210099],[0.04922601],[0.04644792],[0.04388098],[0.04141174],[0.03902079],[0.03679744],[0.03491877],[0.03337355],[0.03196493]
(0.011963913030869956+0j),[0.15986002],[1.],[0.13481049],[1.],[0.03608268],[0.0492261],[0.04644801],[0.04388108],[0.04141183],[0.03902089],[0.03679754],[0.03491887],[0.03337365],[0.03196502],[0.0308467]
(0.011452805988091319+0j),[0.15709379],[1.],[0.1312938],[1.],[0.03327978],[0.04644811],[0.04388118],[0.04141193],[0.03902099],[0.03679765],[0.03491897],[0.03337375],[0.03196513],[0.03084681],[0.0300007]
(0.010950104781284263+0j),[0.1539096],[1.],[0.12822035],[1.],[0.03071132],[0.04388128],[0.04141204],[0.0390211],[0.03679775],[0.03491908],[0.03337386],[0.03196524],[0.03084692],[0.03000081],[0.02925771]
(0.01140518419712012+0j),[0.15036936],[1.],[0.13950873],[1.],[0.02926396],[0.04141214],[0.03902121],[0.03679787],[0.0349192],[0.03337398],[0.03196536],[0.03084703],[0.03000092],[0.02925782],[0.03018407]
(0.011889177772192996+0j),[0.14651435],[1.],[0.1504861],[1.],[0.02877209],[0.03902132],[0.03679799],[0.03491932],[0.0333741],[0.03196548],[0.03084716],[0.03000105],[0.02925795],[0.0301842],[0.03269431]
(0.012403481127274272+0j),[0.14238905],[1.],[0.16117772],[1.],[0.02838204],[0.03679811],[0.03491945],[0.03337424],[0.03196562],[0.0308473],[0.03000119],[0.02925809],[0.03018433],[0.03269445],[0.03513727]
(0.01239278204089172+0j),[0.13805377],[1.],[0.16515525],[1.],[0.02781188],[0.03491958],[0.03337438],[0.03196576],[0.03084745],[0.03000134],[0.02925824],[0.03018448],[0.0326946],[0.03513742],[0.0367908]
(0.012396974561774564+0j),[0.13359698],[1.],[0.1691821],[1.],[0.02724306],[0.03337452],[0.03196591],[0.0308476],[0.0300015],[0.0292584],[0.03018465],[0.03269476],[0.03513758],[0.03679095],[0.03769322]
(0.012420007607893776+0j),[0.12909727],[1.],[0.17323145],[1.],[0.02702779],[0.03196607],[0.03084776],[0.03000166],[0.02925856],[0.03018481],[0.03269493],[0.03513775],[0.03679112],[0.03769338],[0.03860375]
(0.012468967555396055+0j),[0.12459531],[1.],[0.17734756],[1.],[0.02695856],[0.03084792],[0.03000182],[0.02925873],[0.03018499],[0.0326951],[0.03513792],[0.0367913],[0.03769355],[0.03860392],[0.03952436]
(0.012543393970795553+0j),[0.12015991],[1.],[0.18147428],[1.],[0.02717772],[0.03000199],[0.02925891],[0.03018517],[0.03269529],[0.03513811],[0.03679148],[0.03769374],[0.03860411],[0.03952454],[0.04045369]
(0.01264541406357604+0j),[0.11585135],[1.],[0.18559934],[1.],[0.02765072],[0.02925908],[0.03018535],[0.03269547],[0.0351383],[0.03679167],[0.03769393],[0.0386043],[0.03952473],[0.04045387],[0.04138402]
(0.012749508170405969+0j),[0.11169358],[1.],[0.18945488],[1.],[0.02818434],[0.03018553],[0.03269567],[0.0351385],[0.03679188],[0.03769414],[0.0386045],[0.03952493],[0.04045407],[0.04138421],[0.04228377]
(0.012882459333287567+0j),[0.10800496],[1.],[0.19315636],[1.],[0.0303029],[0.03269587],[0.0351387],[0.03679208],[0.03769435],[0.03860471],[0.03952514],[0.04045428],[0.04138442],[0.04228398],[0.04313578]
(0.013040607498393383+0j),[0.10506913],[1.],[0.19654686],[1.],[0.03385979],[0.03513891],[0.0367923],[0.03769457],[0.03860494],[0.03952536],[0.0404545],[0.04138464],[0.04228419],[0.04313599],[0.04393534]
(0.012912740153928568+0j),[0.10284316],[1.],[0.19664226],[1.],[0.03700332],[0.03679252],[0.0376948],[0.03860517],[0.0395256],[0.04045474],[0.04138488],[0.04228442],[0.04313621],[0.04393556],[0.04432826]
(0.012815342460406269+0j),[0.10114798],[1.],[0.19672947],[1.],[0.03905007],[0.03769503],[0.03860541],[0.03952584],[0.04045498],[0.04138512],[0.04228467],[0.04313645],[0.04393579],[0.04432849],[0.04434887]
(0.012747601551923941+0j),[0.09981767],[1.],[0.19689883],[1.],[0.04026245],[0.03860565],[0.03952609],[0.04045523],[0.04138537],[0.04228492],[0.0431367],[0.04393604],[0.04432873],[0.0443491],[0.04437783]
(0.012519928344633929+0j),[0.09883813],[1.],[0.19528347],[1.],[0.04131711],[0.03952634],[0.04045549],[0.04138562],[0.04228517],[0.04313695],[0.04393629],[0.04432897],[0.04434934],[0.04437807],[0.04421482]
(0.012328881093117113+0j),[0.09819497],[1.],[0.19383946],[1.],[0.04222377],[0.04045574],[0.04138588],[0.04228543],[0.04313721],[0.04393654],[0.04432923],[0.04434959],[0.04437831],[0.04421506],[0.04386996]
(0.012171867933325349+0j),[0.09787194],[1.],[0.19255547],[1.],[0.04309373],[0.04138613],[0.04228568],[0.04313747],[0.0439368],[0.04432948],[0.04434984],[0.04437855],[0.0442153],[0.04387019],[0.04356246]
(0.012744657543165146+0j),[0.09784614],[1.],[0.19839893],[1.],[0.0443152],[0.04228594],[0.04313772],[0.04393706],[0.04432974],[0.04435009],[0.0443788],[0.04421554],[0.04387043],[0.04356269],[0.04407683]
(0.013327742766745691+0j),[0.09808854],[1.],[0.20400971],[1.],[0.04583957],[0.04313801],[0.04393735],[0.04433003],[0.04435038],[0.04437909],[0.04421582],[0.0438707],[0.04356296],[0.04407709],[0.04536812]
(0.013917862221858613+0j),[0.09856882],[1.],[0.20939123],[1.],[0.0472408],[0.04393772],[0.0443304],[0.04435076],[0.04437946],[0.04421619],[0.04387106],[0.04356331],[0.04407744],[0.04536845],[0.04660718]
(0.014788744680340813+0j),[0.09924827],[1.],[0.21703694],[1.],[0.04866176],[0.04433087],[0.04435123],[0.04437993],[0.04421666],[0.04387153],[0.04356377],[0.04407788],[0.04536889],[0.0466076],[0.04807581]
(0.01565891460734028+0j),[0.10001952],[1.],[0.22433155],[1.],[0.04975558],[0.04435184],[0.04438055],[0.04421728],[0.04387215],[0.04356438],[0.04407848],[0.04536947],[0.04660817],[0.04807636],[0.04975973]
(0.01652339599165975+0j),[0.10079221],[1.],[0.23130791],[1.],[0.05043045],[0.04438138],[0.04421811],[0.04387298],[0.04356521],[0.0440793],[0.04537028],[0.04660896],[0.04807712],[0.04976047],[0.05136795]
(0.017280427290832356+0j),[0.10155801],[1.],[0.23717456],[1.],[0.05103391],[0.04421919],[0.04387407],[0.0435663],[0.04408039],[0.04537135],[0.04661001],[0.04807815],[0.04976147],[0.05136891],[0.05281494]
(0.018024068687588237+0j),[0.10227304],[1.],[0.24278659],[1.],[0.05137442],[0.04387544],[0.04356768],[0.04408177],[0.04537273],[0.04661138],[0.04807949],[0.04976277],[0.05137018],[0.05281616],[0.05410805]
(0.01875203794408399+0j),[0.10289742],[1.],[0.24816305],[1.],[0.05151954],[0.04356937],[0.04408348],[0.04537444],[0.04661307],[0.04808116],[0.04976441],[0.05137178],[0.05281771],[0.05410955],[0.05534577]
(0.018651597007704895+0j),[0.10344097],[1.],[0.24708291],[1.],[0.05134187],[0.04408552],[0.0453765],[0.04661513],[0.04808321],[0.04976642],[0.05137375],[0.05281964],[0.05411141],[0.05534757],[0.0558286]
(0.018555134330613073+0j),[0.1040622],[1.],[0.24601026],[1.],[0.05162319],[0.04537884],[0.04661749],[0.04808556],[0.04976875],[0.05137604],[0.05282188],[0.0541136],[0.05534968],[0.05583064],[0.05558501]
(0.018457982746375272+0j),[0.10489758],[1.],[0.24484676],[1.],[0.05264848],[0.04662012],[0.04808819],[0.04977138],[0.05137864],[0.05282443],[0.05411609],[0.05535211],[0.05583298],[0.05558727],[0.05533212]
(0.01868860705547962+0j),[0.10591775],[1.],[0.24617736],[1.],[0.05371825],[0.04809117],[0.04977436],[0.0513816],[0.05282735],[0.05411896],[0.05535492],[0.05583571],[0.0555899],[0.05533465],[0.05535003]
(0.01889931423736071+0j),[0.10714935],[1.],[0.24724775],[1.],[0.05510487],[0.04977751],[0.05138474],[0.05283047],[0.05412203],[0.05535793],[0.05583865],[0.05559276],[0.0553374],[0.05535267],[0.05562016]
(0.01908939516432132+0j),[0.10861916],[1.],[0.24804062],[1.],[0.05663243],[0.05138791],[0.05283361],[0.05412514],[0.05536099],[0.05584165],[0.05559568],[0.05534023],[0.05535539],[0.05562276],[0.05583014]
(0.019330656976971557+0j),[0.11029912],[1.],[0.24912031],[1.],[0.05804083],[0.05283681],[0.05412832],[0.05536413],[0.05584473],[0.05559869],[0.05534316],[0.05535823],[0.05562548],[0.05583273],[0.0560411]
(0.019551293388246054+0j),[0.11214725],[1.],[0.24994393],[1.],[0.05925243],[0.05413143],[0.05536721],[0.05584777],[0.05560166],[0.05534607],[0.05536105],[0.05562821],[0.05583534],[0.05604357],[0.05625584]
(0.01975326772584737+0j),[0.11412646],[1.],[0.25054241],[1.],[0.06025332],[0.05537013],[0.05585065],[0.0556045],[0.05534884],[0.05536375],[0.05563082],[0.05583786],[0.05604598],[0.05625812],[0.05641668]
(0.026086518364750438+0j),[0.11617013],[1.],[0.29390497],[1.],[0.06358146],[0.05585338],[0.05560719],[0.05535147],[0.05536632],[0.05563333],[0.05584028],[0.0560483],[0.05626033],[0.05641877],[0.06138534]
(0.03299794180447797+0j),[0.11807007],[1.],[0.33422243],[1.],[0.06839608],[0.05560995],[0.0553542],[0.05536899],[0.05563593],[0.05584281],[0.05605074],[0.05626267],[0.056421],[0.06138744],[0.07081822]
(0.040348116184418685+0j),[0.11968653],[1.],[0.37167013],[1.],[0.07219229],[0.05535716],[0.05537192],[0.05563881],[0.05584561],[0.05605346],[0.05626529],[0.05642351],[0.06138983],[0.07082045],[0.07958319]
(0.04894646140745968+0j),[0.12101589],[1.],[0.41046539],[1.],[0.07595019],[0.05537505],[0.0556419],[0.05584864],[0.05605642],[0.05626816],[0.05642627],[0.06139247],[0.07082294],[0.07958552],[0.08817947]
(0.057844365928524315+0j),[0.12210536],[1.],[0.44615787],[1.],[0.07992977],[0.05564504],[0.05585175],[0.05605947],[0.05627113],[0.05642914],[0.06139522],[0.07082556],[0.07958798],[0.08818176],[0.09657498]
(0.06690915321556029+0j),[0.12300427],[1.],[0.47884173],[1.],[0.08385901],[0.05585473],[0.05606241],[0.05627401],[0.05643194],[0.06139793],[0.07082814],[0.07959041],[0.08818404],[0.0965771],[0.10428242]
(0.07629014187184126+0j),[0.12370194],[1.],[0.50952193],[1.],[0.08748407],[0.0560652],[0.05627675],[0.05643462],[0.06140053],[0.07083064],[0.07959278],[0.08818627],[0.09657918],[0.10428434],[0.11142584]
(0.08564062233327421+0j),[0.12420047],[1.],[0.53737426],[1.],[0.09087629],[0.05627935],[0.05643717],[0.06140302],[0.07083304],[0.07959507],[0.08818843],[0.09658121],[0.10428624],[0.11142757],[0.11802363]
(0.0948704785325805+0j),[0.12450708],[1.],[0.56254797],[1.],[0.09400005],[0.05643955],[0.06140536],[0.07083532],[0.07959725],[0.08819049],[0.09658315],[0.10428806],[0.11142927],[0.11802517],[0.12400082]
(0.1040593241233821+0j),[0.12462148],[1.],[0.58561782],[1.],[0.09683798],[0.06140754],[0.07083747],[0.07959931],[0.08819245],[0.096585],[0.1042898],[0.11143091],[0.11802668],[0.12400218],[0.12943926]
(0.11287378304705853+0j),[0.12535129],[1.],[0.60579152],[1.],[0.10415984],[0.07083948],[0.07960127],[0.08819431],[0.09658676],[0.10429146],[0.11143246],[0.11802814],[0.12400352],[0.12944045],[0.13431305]
(0.12113323943225324+0j),[0.12737898],[1.],[0.62282817],[1.],[0.11541825],[0.07960311],[0.08819608],[0.09658843],[0.10429303],[0.11143394],[0.11802953],[0.12400483],[0.12944165],[0.13431409],[0.13850617]
(0.12848185788679525+0j),[0.13051031],[1.],[0.63630802],[1.],[0.12539637],[0.08819778],[0.09659006],[0.10429456],[0.11143537],[0.11803087],[0.12400609],[0.12944284],[0.13431518],[0.1385071],[0.14194377]
(0.13521939144041423+0j),[0.13465385],[1.],[0.6473069],[1.],[0.13465906],[0.0965916],[0.10429604],[0.11143675],[0.11803216],[0.1240073],[0.12944398],[0.13431625],[0.13850808],[0.14194459],[0.14470183]
(0.14134095699041538+0j),[0.13971916],[1.],[0.65605467],[1.],[0.1432655],[0.10429743],[0.11143807],[0.11803339],[0.12400845],[0.12944506],[0.13431727],[0.13850903],[0.14194545],[0.14470255],[0.14692679]
(0.14604712907567663+0j),[0.14555766],[1.],[0.66109544],[1.],[0.15068243],[0.11143931],[0.11803456],[0.12400954],[0.12944608],[0.13431823],[0.13850993],[0.14194628],[0.14470329],[0.14692741],[0.14847873]
(0.1502212009398655+0j),[0.15205715],[1.],[0.66458418],[1.],[0.15709957],[0.11803566],[0.12401057],[0.12944704],[0.13431913],[0.13851077],[0.14194707],[0.14470402],[0.14692805],[0.14847926],[0.14943986]
(0.15390634599305164+0j),[0.15910446],[1.],[0.66671689],[1.],[0.16268934],[0.12401153],[0.12944795],[0.13431998],[0.13851157],[0.14194781],[0.14470471],[0.14692868],[0.14847981],[0.14944032],[0.15007337]
(0.15229050273506378+0j),[0.16668523],[1.],[0.65777331],[1.],[0.16685331],[0.12944879],[0.13432077],[0.13851231],[0.14194851],[0.14470535],[0.14692927],[0.14848035],[0.14944079],[0.15007376],[0.14930043]
(0.150603820369945+0j),[0.1748094],[1.],[0.64879251],[1.],[0.16974661],[0.13432157],[0.13851307],[0.14194921],[0.144706],[0.14692987],[0.1484809],[0.14944128],[0.15007419],[0.14930079],[0.14728018]
(0.14889266616752447+0j),[0.18337013],[1.],[0.63982365],[1.],[0.1719782],[0.13851389],[0.14194998],[0.14470672],[0.14693054],[0.1484815],[0.14944183],[0.15007468],[0.14930122],[0.14728055],[0.14525636]
(0.14808699162142153+0j),[0.19220329],[1.],[0.63286615],[1.],[0.17357367],[0.14195082],[0.1447075],[0.14693126],[0.14848217],[0.14944244],[0.15007523],[0.14930171],[0.14728098],[0.14525674],[0.14346116]
(0.14723326356203628+0j),[0.2011286],[1.],[0.62581098],[1.],[0.17448658],[0.14470833],[0.14693203],[0.14848288],[0.14944309],[0.15007582],[0.14930224],[0.14728146],[0.14525716],[0.14346153],[0.14188131]
(0.14634598064147453+0j),[0.21001166],[1.],[0.61869577],[1.],[0.1747064],[0.14693282],[0.14848362],[0.14944377],[0.15007644],[0.14930281],[0.14728197],[0.14525762],[0.14346194],[0.14188167],[0.14028401]
(0.1439340020593796+0j),[0.21879283],[1.],[0.60811903],[1.],[0.17420984],[0.14848437],[0.14944447],[0.15007708],[0.14930339],[0.14728251],[0.14525811],[0.14346238],[0.14188206],[0.14028435],[0.13828912]
(0.14162404731573702+0j),[0.2273816],[1.],[0.59781921],[1.],[0.17288862],[0.14944518],[0.15007774],[0.149304],[0.14728307],[0.14525862],[0.14346284],[0.14188248],[0.14028472],[0.13828944],[0.13593613]
(0.1394142497033465+0j),[0.23566681],[1.],[0.58781151],[1.],[0.17105718],[0.15007842],[0.14930463],[0.14728365],[0.14525916],[0.14346333],[0.14188292],[0.14028512],[0.13828979],[0.13593644],[0.13364727]
(0.13268374466475752+0j),[0.24373388],[1.],[0.56652666],[1.],[0.16833517],[0.14930527],[0.14728424],[0.14525971],[0.14346384],[0.14188339],[0.14028554],[0.13829018],[0.13593678],[0.13364757],[0.13012166]
(0.12651300676608432+0j),[0.25140603],[1.],[0.54633763],[1.],[0.16368741],[0.14728485],[0.14526027],[0.14346436],[0.14188387],[0.14028598],[0.13829057],[0.13593714],[0.13364789],[0.13012194],[0.12544705]
(0.1208442746961144+0j),[0.25840688],[1.],[0.52728505],[1.],[0.15802243],[0.14526086],[0.14346491],[0.14188438],[0.14028645],[0.138291],[0.13593753],[0.13364824],[0.13012225],[0.12544733],[0.12102377]
(0.11350597973429273+0j),[0.2648064],[1.],[0.50295246],[1.],[0.15224782],[0.14346551],[0.14188493],[0.14028696],[0.13829148],[0.13593796],[0.13364863],[0.13012261],[0.12544765],[0.12102406],[0.1161354]
(0.1068238597878057+0j),[0.27071281],[1.],[0.47986641],[1.],[0.14657777],[0.14188553],[0.14028751],[0.13829199],[0.13593843],[0.13364906],[0.130123],[0.12544801],[0.12102438],[0.11613569],[0.11078999]
(0.10072833432457567+0j),[0.27616299],[1.],[0.4579294],[1.],[0.14135083],[0.14028809],[0.13829253],[0.13593893],[0.13364952],[0.13012343],[0.1254484],[0.12102473],[0.11613601],[0.11079027],[0.10571479]
(0.09605612957224384+0j),[0.28111825],[1.],[0.44034621],[1.],[0.13650815],[0.13829309],[0.13593946],[0.13365001],[0.13012388],[0.12544881],[0.12102511],[0.11613635],[0.11079059],[0.10571507],[0.10125901]
(0.09173496251599685+0j),[0.2854654],[1.],[0.42367334],[1.],[0.13167385],[0.13593999],[0.1336505],[0.13012433],[0.12544923],[0.1210255],[0.11613671],[0.11079091],[0.10571536],[0.10125927],[0.09739782]
(0.08772327970252568+0j),[0.28914124],[1.],[0.40790189],[1.],[0.1267085],[0.13365098],[0.13012478],[0.12544964],[0.12102588],[0.11613706],[0.11079123],[0.10571566],[0.10125954],[0.09739806],[0.093741]
(0.08504886504687037+0j),[0.29215171],[1.],[0.39739969],[1.],[0.12228422],[0.13012521],[0.12545005],[0.12102626],[0.11613741],[0.11079155],[0.10571595],[0.1012598],[0.09739829],[0.09374121],[0.09077913]
(0.08248798462621518+0j),[0.29421734],[1.],[0.38760489],[1.],[0.11711889],[0.12545045],[0.12102663],[0.11613775],[0.11079187],[0.10571624],[0.10126007],[0.09739853],[0.09374142],[0.09077932],[0.0884914]
(0.08000471187575232+0j),[0.2951385],[1.],[0.37861683],[1.],[0.11109401],[0.121027],[0.1161381],[0.11079219],[0.10571653],[0.10126034],[0.09739877],[0.09374163],[0.09077951],[0.08849156],[0.08637414]
(0.07724990400216816+0j),[0.29505291],[1.],[0.36885472],[1.],[0.10553267],[0.11613844],[0.11079251],[0.10571683],[0.10126061],[0.09739902],[0.09374185],[0.0907797],[0.08849173],[0.08637429],[0.0842607]
(0.07458184084894708+0j),[0.29393351],[1.],[0.35998693],[1.],[0.09971181],[0.11079282],[0.10571712],[0.10126087],[0.09739926],[0.09374207],[0.09077989],[0.0884919],[0.08637443],[0.08426082],[0.08216078]
(0.07198393107477502+0j),[0.29174804],[1.],[0.35204698],[1.],[0.09374162],[0.10571739],[0.10126112],[0.09739948],[0.09374227],[0.09078007],[0.08849206],[0.08637457],[0.08426094],[0.08216088],[0.08026633]
(0.0688772959450249+0j),[0.28863649],[1.],[0.34211932],[1.],[0.08817703],[0.10126135],[0.09739969],[0.09374246],[0.09078024],[0.08849221],[0.0863747],[0.08426105],[0.08216097],[0.08026641],[0.07825275]
(0.06589802117227261+0j),[0.28479967],[1.],[0.33313683],[1.],[0.08333352],[0.09739989],[0.09374264],[0.0907804],[0.08849235],[0.08637482],[0.08426115],[0.08216106],[0.08026648],[0.07825281],[0.07612132]
(0.06304788631697997+0j),[0.28040359],[1.],[0.32501177],[1.],[0.0793116],[0.0937428],[0.09078055],[0.08849248],[0.08637494],[0.08426125],[0.08216114],[0.08026655],[0.07825287],[0.07612137],[0.07419314]
(0.059958860950778174+0j),[0.27553384],[1.],[0.31567714],[1.],[0.07557549],[0.09078068],[0.08849259],[0.08637504],[0.08426134],[0.08216122],[0.08026662],[0.07825292],[0.07612141],[0.07419318],[0.07222554]
(0.057040320275922145+0j),[0.27037225],[1.],[0.30716458],[1.],[0.07258676],[0.0884927],[0.08637513],[0.08426142],[0.08216129],[0.08026668],[0.07825297],[0.07612145],[0.0741932],[0.07222556],[0.07021394]
(0.054296382711289504+0j),[0.2650793],[1.],[0.29938328],[1.],[0.07040105],[0.08637522],[0.0842615],[0.08216136],[0.08026673],[0.07825302],[0.07612148],[0.07419323],[0.07222558],[0.07021396],[0.06837745]
(0.05142449968842464+0j),[0.25971664],[1.],[0.29045514],[1.],[0.0683824],[0.08426156],[0.08216141],[0.08026678],[0.07825306],[0.07612152],[0.07419326],[0.0722256],[0.07021397],[0.06837746],[0.06649432]
(0.04875553851172916+0j),[0.25430949],[1.],[0.28231952],[1.],[0.0663584],[0.08216146],[0.08026682],[0.07825309],[0.07612155],[0.07419328],[0.07222562],[0.07021398],[0.06837746],[0.06649432],[0.06457094]
(0.046283103888634394+0j),[0.24887724],[1.],[0.2749663],[1.],[0.06444355],[0.08026686],[0.07825313],[0.07612157],[0.0741933],[0.07222563],[0.07021399],[0.06837746],[0.06649432],[0.06457094],[0.06282508]
(0.043770307195039014+0j),[0.24348354],[1.],[0.26678238],[1.],[0.06273041],[0.07825315],[0.0761216],[0.07419332],[0.07222564],[0.070214],[0.06837747],[0.06649432],[0.06457094],[0.06282508],[0.06107394]
(0.041465405039399196+0j),[0.23812106],[1.],[0.2594345],[1.],[0.06089141],[0.07612162],[0.07419334],[0.07222566],[0.070214],[0.06837747],[0.06649432],[0.06457093],[0.06282507],[0.06107393],[0.05932317]
(0.03935578806449781+0j),[0.23277576],[1.],[0.25292049],[1.],[0.059024],[0.07419335],[0.07222567],[0.07021401],[0.06837748],[0.06649432],[0.06457093],[0.06282506],[0.06107392],[0.05932316],[0.05776063]
(0.03649705287061807+0j),[0.22751353],[1.],[0.24011814],[1.],[0.05704365],[0.07222568],[0.07021402],[0.06837748],[0.06649432],[0.06457093],[0.06282506],[0.06107392],[0.05932315],[0.05776062],[0.05558406]
(0.03392031905740149+0j),[0.2223413],[1.],[0.22841961],[1.],[0.05471359],[0.07021402],[0.06837748],[0.06649432],[0.06457092],[0.06282505],[0.06107391],[0.05932314],[0.05776061],[0.05558405],[0.05282194]
(0.03159645678578418+0j),[0.21724369],[1.],[0.21778839],[1.],[0.0524459],[0.06837749],[0.06649432],[0.06457092],[0.06282505],[0.0610739],[0.05932313],[0.0577606],[0.05558404],[0.05282193],[0.05030456]
(0.029522318548760706+0j),[0.21224682],[1.],[0.20835543],[1.],[0.0504639],[0.06649432],[0.06457092],[0.06282505],[0.0610739],[0.05932313],[0.05776059],[0.05558403],[0.05282192],[0.05030455],[0.04804258]
(0.02764791085256388+0j),[0.20732946],[1.],[0.19987192],[1.],[0.04853878],[0.06457092],[0.06282504],[0.06107389],[0.05932312],[0.05776058],[0.05558402],[0.05282191],[0.05030454],[0.04804256],[0.04602276]
