Es,Sx,Sxx,Sy,Syy,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0005356856187510856+0j),[0.00289671],[1.],[0.04617737],[1.],"(array([0.00969136]), array([0.00938612]))","(array([0.00574489]), array([6.26235175e-16]))","(array([0.00642766]), array([2.13195347e-14]))","(array([0.0070575]), array([3.46831938e-14]))","(array([0.0078148]), array([2.2326108e-14]))","(array([0.00857256]), array([-2.03003846e-14]))","(array([0.00923995]), array([-5.08646944e-14]))","(array([0.00986275]), array([-7.39573333e-14]))","(array([0.01048805]), array([-1.0928888e-13]))","(array([0.01099878]), array([-1.05703207e-13]))","(array([0.01118129]), array([1.05185868e-05]))","(array([0.01108184]), array([5.14803545e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))"
(0.00047191914611218556+0j),[0.00384626],[1.],[0.04325649],[1.],"(array([0.0101281]), array([0.0091124]))","(array([0.00642766]), array([2.61572448e-14]))","(array([0.0070575]), array([5.334665e-14]))","(array([0.0078148]), array([4.56345031e-14]))","(array([0.00857256]), array([-6.97553994e-15]))","(array([0.00923995]), array([-5.21015522e-14]))","(array([0.00986275]), array([-9.03071021e-14]))","(array([0.01048805]), array([-1.4922048e-13]))","(array([0.01099878]), array([-1.67326222e-13]))","(array([0.01118129]), array([1.05185867e-05]))","(array([0.01108184]), array([5.14803545e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))"
(0.0004275728504871125+0j),[0.00487879],[1.],[0.04104749],[1.],"(array([0.01032815]), array([0.00872326]))","(array([0.0070575]), array([7.13691259e-14]))","(array([0.0078148]), array([6.24576346e-14]))","(array([0.00857256]), array([-2.26836779e-15]))","(array([0.00923995]), array([-6.33503666e-14]))","(array([0.00986275]), array([-1.19567117e-13]))","(array([0.01048805]), array([-2.05568201e-13]))","(array([0.01099878]), array([-2.51166275e-13]))","(array([0.01118129]), array([1.05185866e-05]))","(array([0.01108184]), array([5.14803543e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))"
(0.00038385589058977375+0j),[0.00598013],[1.],[0.03870702],[1.],"(array([0.01049318]), array([0.00839934]))","(array([0.0078148]), array([7.2574325e-15]))","(array([0.00857256]), array([-2.74665273e-14]))","(array([0.00923995]), array([-5.49412946e-14]))","(array([0.00986275]), array([-9.37934626e-14]))","(array([0.01048805]), array([-1.84184699e-13]))","(array([0.01099878]), array([-2.42685646e-13]))","(array([0.01118129]), array([1.05185866e-05]))","(array([0.01108184]), array([5.14803543e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))"
(0.0003638314627033425+0j),[0.00717111],[1.],[0.03745082],[1.],"(array([0.01082391]), array([0.00817739]))","(array([0.00857256]), array([-9.18867846e-14]))","(array([0.00923995]), array([-1.30529702e-13]))","(array([0.00986275]), array([-1.71235422e-13]))","(array([0.01048805]), array([-2.57931697e-13]))","(array([0.01099878]), array([-3.12575486e-13]))","(array([0.01118129]), array([1.05185865e-05]))","(array([0.01108184]), array([5.14803543e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))"
(0.00036621337326395517+0j),[0.00844734],[1.],[0.03731196],[1.],"(array([0.01126213]), array([0.00818026]))","(array([0.00923995]), array([-2.54096657e-13]))","(array([0.00986275]), array([-2.804805e-13]))","(array([0.01048805]), array([-3.47048345e-13]))","(array([0.01099878]), array([-3.82995718e-13]))","(array([0.01118129]), array([1.05185865e-05]))","(array([0.01108184]), array([5.14803542e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))","(array([0.00842909]), array([0.00176089]))"
(0.00037102792578018695+0j),[0.00978735],[1.],[0.03724268],[1.],"(array([0.01166234]), array([0.00830742]))","(array([0.00986275]), array([-4.16891348e-13]))","(array([0.01048805]), array([-4.8760258e-13]))","(array([0.01099878]), array([-5.22517793e-13]))","(array([0.01118129]), array([1.05185863e-05]))","(array([0.01108184]), array([5.14803541e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))","(array([0.00842909]), array([0.00176089]))","(array([0.00840563]), array([0.00205586]))"
(0.0003938971104735978+0j),[0.01117947],[1.],[0.03806904],[1.],"(array([0.01206105]), array([0.00853536]))","(array([0.01048805]), array([-5.87521351e-13]))","(array([0.01099878]), array([-6.31905552e-13]))","(array([0.01118129]), array([1.05185862e-05]))","(array([0.01108184]), array([5.1480354e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))","(array([0.00842909]), array([0.00176089]))","(array([0.00840563]), array([0.00205586]))","(array([0.00849098]), array([0.0023639]))"
(0.0004158031904623642+0j),[0.01262156],[1.],[0.03876189],[1.],"(array([0.01249525]), array([0.00884346]))","(array([0.01099878]), array([-6.07283755e-13]))","(array([0.01118129]), array([1.05185862e-05]))","(array([0.01108184]), array([5.1480354e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))","(array([0.00842909]), array([0.00176089]))","(array([0.00840563]), array([0.00205586]))","(array([0.00849098]), array([0.0023639]))","(array([0.00866226]), array([0.00268344]))"
(0.00044749947702165424+0j),[0.0140893],[1.],[0.03987406],[1.],"(array([0.01282363]), array([0.00918374]))","(array([0.01118129]), array([1.05185863e-05]))","(array([0.01108184]), array([5.1480354e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))","(array([0.00842909]), array([0.00176089]))","(array([0.00840563]), array([0.00205586]))","(array([0.00849098]), array([0.0023639]))","(array([0.00866226]), array([0.00268344]))","(array([0.00886577]), array([0.00301151]))"
(0.0004877444356010383+0j),[0.01551772],[1.],[0.04133331],[1.],"(array([0.01286832]), array([0.00960859]))","(array([0.01108184]), array([5.14803541e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))","(array([0.0105153]), array([0.00055921]))","(array([0.01008318]), array([0.00076023]))","(array([0.00950481]), array([0.0009837]))","(array([0.00899188]), array([0.00122428]))","(array([0.00858638]), array([0.00148273]))","(array([0.00842909]), array([0.00176089]))","(array([0.00840563]), array([0.00205586]))","(array([0.00849098]), array([0.0023639]))","(array([0.00866226]), array([0.00268344]))","(array([0.00886577]), array([0.00301151]))","(array([0.00915569]), array([0.00333803]))"
