Es,Sx,Sxx,Sy,Syy,PQ-50,PQ-49,PQ-48,PQ-47,PQ-46,PQ-45,PQ-44,PQ-43,PQ-42,PQ-41,PQ-40,PQ-39,PQ-38,PQ-37,PQ-36,PQ-35,PQ-34,PQ-33,PQ-32,PQ-31,PQ-30,PQ-29,PQ-28,PQ-27,PQ-26,PQ-25,PQ-24,PQ-23,PQ-22,PQ-21,PQ-20,PQ-19,PQ-18,PQ-17,PQ-16,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.34381079874073506+0j),[-1.35527233e-06],[1.],[0.58290722],[1.],"(array([0.14392905]), array([0.24929206]))","(array([0.07955229]), array([0.13778897]))","(array([0.07876185]), array([0.13642003]))","(array([0.07783057]), array([0.13480713]))","(array([0.07677427]), array([0.13297765]))","(array([0.07563345]), array([0.13100177]))","(array([0.07441637]), array([0.12889378]))","(array([0.07315609]), array([0.12671094]))","(array([0.07185884]), array([0.12446405]))","(array([0.07055197]), array([0.12220046]))","(array([0.06923798]), array([0.11992453]))","(array([0.06792664]), array([0.11765317]))","(array([0.06661828]), array([0.11538692]))","(array([0.06531345]), array([0.11312678]))","(array([0.06401143]), array([0.1108715]))","(array([0.06271257]), array([0.10862169]))","(array([0.06141917]), array([0.10638132]))","(array([0.06013629]), array([0.10415915]))","(array([0.05887205]), array([0.10196928]))","(array([0.05763742]), array([0.0998307]))","(array([0.05644662]), array([0.09776803]))","(array([0.05531747]), array([0.09581219]))","(array([0.05426986]), array([0.09399758]))","(array([0.05332431]), array([0.09235978]))","(array([0.05250064]), array([0.09093307]))","(array([0.05181444]), array([0.08974452]))","(array([0.05127423]), array([0.08880882]))","(array([0.05088273]), array([0.08813073]))","(array([0.05063955]), array([0.08770952]))","(array([0.05054217]), array([0.08754086]))","(array([0.0505862]), array([0.08761715]))","(array([0.05076595]), array([0.08792851]))","(array([0.05107321]), array([0.08846071]))","(array([0.05149816]), array([0.08919676]))","(array([0.05202889]), array([0.09011605]))","(array([0.05265301]), array([0.09119707]))","(array([0.05335779]), array([0.09241781]))","(array([0.05413113]), array([0.09375729]))","(array([0.0549603]), array([0.09519345]))","(array([0.05583236]), array([0.09670393]))","(array([0.05673598]), array([0.09826905]))","(array([0.0576397]), array([0.09983434]))","(array([0.05853003]), array([0.10137641]))","(array([0.05939835]), array([0.10288038]))","(array([0.06021959]), array([0.10430278]))","(array([0.06099253]), array([0.10564153]))","(array([0.06170014]), array([0.10686714]))","(array([0.06234532]), array([0.10798463]))","(array([0.06292172]), array([0.10898299]))","(array([0.06343693]), array([0.10987536]))","(array([0.06389487]), array([0.11066856]))"
(0.34389294060391273+0j),[-1.3426448e-06],[1.],[0.58340761],[1.],"(array([0.14451275]), array([0.25030319]))","(array([0.07990489]), array([0.13839981]))","(array([0.07897762]), array([0.13679385]))","(array([0.07790739]), array([0.13494027]))","(array([0.07673431]), array([0.13290849]))","(array([0.07546673]), array([0.13071304]))","(array([0.07413785]), array([0.12841138]))","(array([0.07275479]), array([0.12601587]))","(array([0.07134555]), array([0.12357499]))","(array([0.06991424]), array([0.12109585]))","(array([0.06847207]), array([0.11859787]))","(array([0.06702132]), array([0.11608502]))","(array([0.06556463]), array([0.11356186]))","(array([0.0641036]), array([0.11103117]))","(array([0.06264108]), array([0.10849789]))","(array([0.0611821]), array([0.10597073]))","(array([0.05973465]), array([0.10346354]))","(array([0.05831003]), array([0.10099589]))","(array([0.05692249]), array([0.09859247]))","(array([0.05558952]), array([0.09628358]))","(array([0.05433207]), array([0.09410551]))","(array([0.05317281]), array([0.09209753]))","(array([0.0521346]), array([0.09029922]))","(array([0.0512388]), array([0.08874761]))","(array([0.05050162]), array([0.08747074]))","(array([0.04993089]), array([0.08648219]))","(array([0.04952745]), array([0.0857834]))","(array([0.04928801]), array([0.08536869]))","(array([0.04920678]), array([0.085228]))","(array([0.04927625]), array([0.08534834]))","(array([0.04948821]), array([0.08571548]))","(array([0.04983259]), array([0.08631199]))","(array([0.05029832]), array([0.08711867]))","(array([0.0508726]), array([0.08811338]))","(array([0.05154243]), array([0.08927357]))","(array([0.05229465]), array([0.09057647]))","(array([0.05311686]), array([0.09200058]))","(array([0.05399609]), array([0.09352345]))","(array([0.05491921]), array([0.09512236]))","(array([0.05587494]), array([0.09677773]))","(array([0.05683106]), array([0.09843379]))","(array([0.05777447]), array([0.10006777]))","(array([0.05869641]), array([0.1016646]))","(array([0.0595717]), array([0.10318061]))","(array([0.06039878]), array([0.10461314]))","(array([0.06116036]), array([0.10593222]))","(array([0.06185841]), array([0.10714127]))","(array([0.06248562]), array([0.10822764]))","(array([0.06304766]), array([0.10920113]))","(array([0.06354611]), array([0.11006448]))","(array([0.06398909]), array([0.11083176]))"
(0.34397760863616783+0j),[-1.31948047e-06],[1.],[0.58386737],[1.],"(array([0.14501859]), array([0.25117946]))","(array([0.08017007]), array([0.13885922]))","(array([0.07909105]), array([0.1369904]))","(array([0.07789062]), array([0.13491126]))","(array([0.07657717]), array([0.13263636]))","(array([0.0751839]), array([0.13022317]))","(array([0.07371875]), array([0.12768548]))","(array([0.07221025]), array([0.12507267]))","(array([0.07066402]), array([0.12239449]))","(array([0.06909263]), array([0.11967271]))","(array([0.06750024]), array([0.11691454]))","(array([0.06589147]), array([0.11412797]))","(array([0.06427014]), array([0.11131965]))","(array([0.06264156]), array([0.10849874]))","(array([0.06101339]), array([0.10567855]))","(array([0.05939654]), array([0.10287796]))","(array([0.05780547]), array([0.10012202]))","(array([0.05625778]), array([0.09744121]))","(array([0.05477437]), array([0.09487177]))","(array([0.05337952]), array([0.09245572]))","(array([0.05209902]), array([0.09023775]))","(array([0.05095845]), array([0.08826216]))","(array([0.04998124]), array([0.08656954]))","(array([0.04918468]), array([0.08518983]))","(array([0.04857648]), array([0.08413638]))","(array([0.04815596]), array([0.08340802]))","(array([0.04791713]), array([0.08299437]))","(array([0.04785074]), array([0.08287938]))","(array([0.04794579]), array([0.08304401]))","(array([0.04819101]), array([0.08346877]))","(array([0.04857403]), array([0.0841322]))","(array([0.04908213]), array([0.08501226]))","(array([0.0497014]), array([0.08608489]))","(array([0.05041808]), array([0.08732623]))","(array([0.05121853]), array([0.08871264]))","(array([0.05209]), array([0.09022208]))","(array([0.05301933]), array([0.09183173]))","(array([0.05399323]), array([0.09351857]))","(array([0.05500046]), array([0.09526314]))","(array([0.0560082]), array([0.09700859]))","(array([0.05700368]), array([0.09873277]))","(array([0.0579782]), array([0.10042065]))","(array([0.0589065]), array([0.10202848]))","(array([0.05978693]), array([0.1035534]))","(array([0.06060201]), array([0.10496515]))","(array([0.06135318]), array([0.10626621]))","(array([0.06203251]), array([0.10744283]))","(array([0.0626443]), array([0.10850249]))","(array([0.06318869]), array([0.10944541]))","(array([0.06367073]), array([0.11028034]))","(array([0.06409002]), array([0.11100657]))"
(0.3440536727756295+0j),[-1.28599367e-06],[1.],[0.58429247],[1.],"(array([0.14541081]), array([0.2518589]))","(array([0.08030999]), array([0.13910165]))","(array([0.07908612]), array([0.1369819]))","(array([0.07773059]), array([0.13463409]))","(array([0.07627652]), array([0.13211561]))","(array([0.0747326]), array([0.12944149]))","(array([0.0731278]), array([0.12666188]))","(array([0.07146918]), array([0.12378904]))","(array([0.06977057]), array([0.12084691]))","(array([0.06803792]), array([0.1178458]))","(array([0.06627774]), array([0.114797]))","(array([0.064496]), array([0.11171085]))","(array([0.06270033]), array([0.10860056]))","(array([0.06090098]), array([0.10548388]))","(array([0.05911167]), array([0.10238459]))","(array([0.05734997]), array([0.09933312]))","(array([0.05563681]), array([0.09636572]))","(array([0.05399657]), array([0.09352464]))","(array([0.05245698]), array([0.0908579]))","(array([0.05104718]), array([0.08841598]))","(array([0.0497958]), array([0.08624847]))","(array([0.04872872]), array([0.0844002]))","(array([0.04786484]), array([0.08290388]))","(array([0.04721223]), array([0.08177353]))","(array([0.04676921]), array([0.0810062]))","(array([0.04652736]), array([0.08058731]))","(array([0.04647401]), array([0.08049491]))","(array([0.04659437]), array([0.0807034]))","(array([0.04687371]), array([0.08118724]))","(array([0.04729683]), array([0.08192012]))","(array([0.04784893]), array([0.0828764]))","(array([0.04851472]), array([0.08402959]))","(array([0.04927951]), array([0.08535425]))","(array([0.05012906]), array([0.08682572]))","(array([0.05105029]), array([0.08842134]))","(array([0.05202983]), array([0.09011795]))","(array([0.05305426]), array([0.09189229]))","(array([0.05411241]), array([0.09372506]))","(array([0.05517095]), array([0.09555849]))","(array([0.05621747]), array([0.09737107]))","(array([0.05724342]), array([0.09914802]))","(array([0.05822355]), array([0.10084561]))","(array([0.05915622]), array([0.10246101]))","(array([0.06002393]), array([0.10396391]))","(array([0.06082778]), array([0.10535619]))","(array([0.06155944]), array([0.10662347]))","(array([0.06222239]), array([0.10777172]))","(array([0.06281562]), array([0.10879924]))","(array([0.06334241]), array([0.10971167]))","(array([0.06379963]), array([0.11050361]))","(array([0.06418352]), array([0.11116855]))"
(0.34411749741637615+0j),[-1.24230447e-06],[1.],[0.58464389],[1.],"(array([0.1456377]), array([0.25225198]))","(array([0.080316]), array([0.13911207]))","(array([0.07892092]), array([0.13669577]))","(array([0.07740842]), array([0.13407607]))","(array([0.07578784]), array([0.13126916]))","(array([0.07408852]), array([0.12832587]))","(array([0.07231893]), array([0.1252608]))","(array([0.07049406]), array([0.1221]))","(array([0.06862162]), array([0.11885677]))","(array([0.06670992]), array([0.11554554]))","(array([0.06476701]), array([0.11218023]))","(array([0.06280276]), array([0.10877797]))","(array([0.06082992]), array([0.1053608]))","(array([0.05886495]), array([0.10195728]))","(array([0.05692845]), array([0.09860305]))","(array([0.05504465]), array([0.09534011]))","(array([0.05324143]), array([0.09221674]))","(array([0.05155005]), array([0.0892871]))","(array([0.05000317]), array([0.08660776]))","(array([0.04863272]), array([0.08423402]))","(array([0.0474674]), array([0.0822156]))","(array([0.04652813]), array([0.08058872]))","(array([0.04582388]), array([0.07936893]))","(array([0.04535244]), array([0.07855238]))","(array([0.04510337]), array([0.07812098]))","(array([0.04506072]), array([0.07804713]))","(array([0.04520582]), array([0.07829846]))","(array([0.04552001]), array([0.07884269]))","(array([0.0459848]), array([0.07964774]))","(array([0.04658285]), array([0.0806836]))","(array([0.04729711]), array([0.08192074]))","(array([0.04811172]), array([0.08333169]))","(array([0.04901175]), array([0.08489059]))","(array([0.04998372]), array([0.08657407]))","(array([0.05101403]), array([0.08835861]))","(array([0.0520892]), array([0.09022083]))","(array([0.05319812]), array([0.09214154]))","(array([0.05430707]), array([0.09406228]))","(array([0.05540399]), array([0.09596214]))","(array([0.0564806]), array([0.09782683]))","(array([0.0575117]), array([0.09961269]))","(array([0.0584958]), array([0.10131716]))","(array([0.05941543]), array([0.10290999]))","(array([0.06027154]), array([0.10439279]))","(array([0.06105559]), array([0.1057508]))","(array([0.06177048]), array([0.10698902]))","(array([0.0624145]), array([0.10810448]))","(array([0.06298959]), array([0.10910058]))","(array([0.0634911]), array([0.10996923]))","(array([0.06391213]), array([0.11069848]))","(array([0.06424858]), array([0.11128125]))"
(0.344167326164483+0j),[-1.18724235e-06],[1.],[0.58486435],[1.],"(array([0.14568321]), array([0.25233084]))","(array([0.08014878]), array([0.13882243]))","(array([0.07857879]), array([0.13610317]))","(array([0.07688217]), array([0.13316454]))","(array([0.07508859]), array([0.13005797]))","(array([0.07320783]), array([0.12680039]))","(array([0.07125609]), array([0.12341983]))","(array([0.06924274]), array([0.11993254]))","(array([0.06717787]), array([0.11635601]))","(array([0.06507155]), array([0.11270769]))","(array([0.06293587]), array([0.1090085]))","(array([0.06078599]), array([0.10528471]))","(array([0.05864107]), array([0.10156951]))","(array([0.05652468]), array([0.09790372]))","(array([0.05446433]), array([0.094335]))","(array([0.05249138]), array([0.09091765]))","(array([0.0506407]), array([0.08771211]))","(array([0.0489486]), array([0.08478124]))","(array([0.04745051]), array([0.08218644]))","(array([0.04617827]), array([0.07998284]))","(array([0.04515519]), array([0.0782108]))","(array([0.04439161]), array([0.07688825]))","(array([0.04388528]), array([0.07601127]))","(array([0.04362417]), array([0.07555904]))","(array([0.04358936]), array([0.07549877]))","(array([0.04375821]), array([0.07579124]))","(array([0.04410788]), array([0.07639691]))","(array([0.04461605]), array([0.07727711]))","(array([0.04526236]), array([0.07839655]))","(array([0.04602752]), array([0.07972187]))","(array([0.04689426]), array([0.0812231]))","(array([0.04784676]), array([0.08287286]))","(array([0.04887103]), array([0.08464694]))","(array([0.04995328]), array([0.08652143]))","(array([0.05107997]), array([0.08847288]))","(array([0.05224007]), array([0.09048221]))","(array([0.05339957]), array([0.09249051]))","(array([0.05454676]), array([0.09447743]))","(array([0.05567375]), array([0.09642938]))","(array([0.05675541]), array([0.09830282]))","(array([0.05779054]), array([0.10009566]))","(array([0.05876178]), array([0.10177786]))","(array([0.05967002]), array([0.10335096]))","(array([0.06050666]), array([0.10480005]))","(array([0.06127422]), array([0.10612948]))","(array([0.0619705]), array([0.10733547]))","(array([0.0625966]), array([0.10841992]))","(array([0.06314668]), array([0.10937268]))","(array([0.06361212]), array([0.11017886]))","(array([0.06398572]), array([0.11082597]))","(array([0.064276]), array([0.11132878]))"
(0.3442014775777716+0j),[-1.12094062e-06],[1.],[0.58492168],[1.],"(array([0.1455083]), array([0.25202789]))","(array([0.07978684]), array([0.13819549]))","(array([0.07801343]), array([0.13512388]))","(array([0.07612442]), array([0.13185201]))","(array([0.07413091]), array([0.12839914]))","(array([0.07205024]), array([0.12479526]))","(array([0.06989345]), array([0.12105954]))","(array([0.06767242]), array([0.11721254]))","(array([0.06539921]), array([0.11327516]))","(array([0.06308808]), array([0.10927209]))","(array([0.06075659]), array([0.10523377]))","(array([0.05842658]), array([0.10119798]))","(array([0.05612454]), array([0.09721065]))","(array([0.05388123]), array([0.09332505]))","(array([0.05173149]), array([0.08960152]))","(array([0.04971386]), array([0.08610682]))","(array([0.04786838]), array([0.0829103]))","(array([0.04623416]), array([0.08007972]))","(array([0.0448464]), array([0.07767604]))","(array([0.04373114]), array([0.07574435]))","(array([0.04290047]), array([0.07430561]))","(array([0.04235257]), array([0.07335663]))","(array([0.04207427]), array([0.07287463]))","(array([0.04204398]), array([0.0728222]))","(array([0.04223522]), array([0.07315347]))","(array([0.04262077]), array([0.07382128]))","(array([0.04317406]), array([0.07477962]))","(array([0.04387112]), array([0.07598698]))","(array([0.04469002]), array([0.07740536]))","(array([0.04561164]), array([0.07900166]))","(array([0.04661906]), array([0.08074655]))","(array([0.04769772]), array([0.08261481]))","(array([0.04883353]), array([0.08458207]))","(array([0.05001297]), array([0.08662488]))","(array([0.05122504]), array([0.08872422]))","(array([0.0524356]), array([0.09082095]))","(array([0.05363326]), array([0.09289528]))","(array([0.05481066]), array([0.09493453]))","(array([0.05594277]), array([0.09689534]))","(array([0.05702876]), array([0.09877628]))","(array([0.05805147]), array([0.10054762]))","(array([0.05901185]), array([0.10221101]))","(array([0.0599013]), array([0.10375156]))","(array([0.06072212]), array([0.10517326]))","(array([0.06147183]), array([0.10647177]))","(array([0.06215092]), array([0.10764799]))","(array([0.06275276]), array([0.10869042]))","(array([0.06326749]), array([0.10958195]))","(array([0.06368623]), array([0.11030725]))","(array([0.06401396]), array([0.11087492]))","(array([0.06426926]), array([0.11131713]))"
(0.34421787218086863+0j),[-1.04529631e-06],[1.],[0.5848099],[1.],"(array([0.14509534]), array([0.25131261]))","(array([0.07917767]), array([0.13714032]))","(array([0.07719084]), array([0.13369903]))","(array([0.07508179]), array([0.13004602]))","(array([0.07286898]), array([0.12621329]))","(array([0.07056518]), array([0.12222293]))","(array([0.06818401]), array([0.11809858]))","(array([0.06573956]), array([0.11386461]))","(array([0.06324827]), array([0.10954951]))","(array([0.0607301]), array([0.10518785]))","(array([0.05820951]), array([0.10082199]))","(array([0.05571593]), array([0.09650292]))","(array([0.05328336]), array([0.09228951]))","(array([0.05095011]), array([0.08824814]))","(array([0.04875839]), array([0.08445191]))","(array([0.04675204]), array([0.08097677]))","(array([0.04497397]), array([0.07789704]))","(array([0.0434629]), array([0.07527979]))","(array([0.04224785]), array([0.07317528]))","(array([0.04134298]), array([0.07160802]))","(array([0.04074725]), array([0.07057622]))","(array([0.04044678]), array([0.07005584]))","(array([0.04041766]), array([0.07000543]))","(array([0.04062976]), array([0.07037283]))","(array([0.04105139]), array([0.07110315]))","(array([0.04165142]), array([0.07214246]))","(array([0.04240182]), array([0.0734422]))","(array([0.04327746]), array([0.07495885]))","(array([0.04425698]), array([0.07665544]))","(array([0.04532209]), array([0.07850025]))","(array([0.04645748]), array([0.08046676]))","(array([0.04764875]), array([0.08253007]))","(array([0.04888238]), array([0.08466675]))","(array([0.05014742]), array([0.08685783]))","(array([0.05140971]), array([0.08904414]))","(array([0.05265815]), array([0.09120641]))","(array([0.05388606]), array([0.09333315]))","(array([0.05506853]), array([0.09538118]))","(array([0.05620522]), array([0.09734993]))","(array([0.05727919]), array([0.09921005]))","(array([0.05829158]), array([0.10096352]))","(array([0.05923386]), array([0.10259557]))","(array([0.06010824]), array([0.10411002]))","(array([0.06091204]), array([0.10550224]))","(array([0.06164539]), array([0.10677243]))","(array([0.06230113]), array([0.1079082]))","(array([0.06286854]), array([0.10889098]))","(array([0.0633375]), array([0.10970326]))","(array([0.06371113]), array([0.11035041]))","(array([0.0640043]), array([0.11085821]))","(array([0.06423862]), array([0.11126409]))"
(0.34421853026331556+0j),[-9.6192373e-07],[1.],[0.58455264],[1.],"(array([0.14439792]), array([0.2501046]))","(array([0.07828126]), array([0.13558758]))","(array([0.07605283]), array([0.13172782]))","(array([0.07370378]), array([0.1276591]))","(array([0.07124856]), array([0.12340649]))","(array([0.06870262]), array([0.11899676]))","(array([0.06608208]), array([0.11445779]))","(array([0.06340558]), array([0.10982191]))","(array([0.06069549]), array([0.10512785]))","(array([0.05797893]), array([0.10042257]))","(array([0.05528825]), array([0.09576211]))","(array([0.05266066]), array([0.09121095]))","(array([0.05013798]), array([0.08684147]))","(array([0.04776606]), array([0.08273316]))","(array([0.04559259]), array([0.07896857]))","(array([0.04366433]), array([0.07562872]))","(array([0.04202364]), array([0.07278697]))","(array([0.04070267]), array([0.07049901]))","(array([0.03971786]), array([0.06879329]))","(array([0.03906922]), array([0.06766987]))","(array([0.03874246]), array([0.06710396]))","(array([0.03871166]), array([0.06705067]))","(array([0.0389433]), array([0.06745191]))","(array([0.03940126]), array([0.06824516]))","(array([0.04004965]), array([0.06936823]))","(array([0.04085596]), array([0.07076483]))","(array([0.0417914]), array([0.07238506]))","(array([0.04283197]), array([0.07418737]))","(array([0.04395767]), array([0.07613712]))","(array([0.04515227]), array([0.07820619]))","(array([0.04640098]), array([0.08036899]))","(array([0.04769035]), array([0.08260219]))","(array([0.04900936]), array([0.08488676]))","(array([0.05032405]), array([0.08716382]))","(array([0.05162354]), array([0.08941452]))","(array([0.052902]), array([0.0916288]))","(array([0.05413463]), array([0.0937637]))","(array([0.05532169]), array([0.09581968]))","(array([0.05644651]), array([0.09776788]))","(array([0.05751048]), array([0.09961068]))","(array([0.05850524]), array([0.10133362]))","(array([0.05943298]), array([0.10294049]))","(array([0.06029097]), array([0.10442654]))","(array([0.06107905]), array([0.10579154]))","(array([0.06178977]), array([0.10702252]))","(array([0.06241182]), array([0.10809995]))","(array([0.06293425]), array([0.10900482]))","(array([0.06335875]), array([0.10974009]))","(array([0.06369832]), array([0.11032827]))","(array([0.06397066]), array([0.11079999]))","(array([0.06419582]), array([0.11119]))"
(0.34421105216894915+0j),[-8.73509365e-07],[1.],[0.58419285],[1.],"(array([0.14338323]), array([0.24834702]))","(array([0.07703631]), array([0.13343114]))","(array([0.0745461]), array([0.12911794]))","(array([0.07193444]), array([0.12459436]))","(array([0.06921861]), array([0.11989037]))","(array([0.06641681]), array([0.11503747]))","(array([0.06354992]), array([0.11007184]))","(array([0.06064276]), array([0.10503645]))","(array([0.05772512]), array([0.09998291]))","(array([0.0548323]), array([0.09497235]))","(array([0.05200475]), array([0.09007483]))","(array([0.04928773]), array([0.08536879]))","(array([0.04673081]), array([0.08094005]))","(array([0.0443855]), array([0.07687783]))","(array([0.04230243]), array([0.07326986]))","(array([0.04052767]), array([0.0701959]))","(array([0.03909656]), array([0.06771719]))","(array([0.03802795]), array([0.06586635]))","(array([0.03732307]), array([0.06464553]))","(array([0.03696741]), array([0.06402956]))","(array([0.03693324]), array([0.06397045]))","(array([0.03718384]), array([0.06440455]))","(array([0.03767879]), array([0.06526188]))","(array([0.03837735]), array([0.06647184]))","(array([0.03924225]), array([0.06796991]))","(array([0.04024062]), array([0.06969914]))","(array([0.04134541]), array([0.07161269]))","(array([0.04253463]), array([0.07367247]))","(array([0.04379095]), array([0.07584844]))","(array([0.04509911]), array([0.07811419]))","(array([0.0464457]), array([0.08044651]))","(array([0.04781967]), array([0.08282626]))","(array([0.04918735]), array([0.08519509]))","(array([0.05053808]), array([0.08753454]))","(array([0.051867]), array([0.0898362]))","(array([0.05314943]), array([0.09205736]))","(array([0.05438633]), array([0.09419966]))","(array([0.05556133]), array([0.09623476]))","(array([0.05667615]), array([0.09816563]))","(array([0.05772262]), array([0.09997814]))","(array([0.05870303]), array([0.10167623]))","(array([0.05961462]), array([0.10325513]))","(array([0.06045714]), array([0.10471439]))","(array([0.06122291]), array([0.10604073]))","(array([0.06190028]), array([0.10721397]))","(array([0.06247772]), array([0.10821412]))","(array([0.06295591]), array([0.10904238]))","(array([0.06334643]), array([0.1097188]))","(array([0.06366511]), array([0.11027079]))","(array([0.06392806]), array([0.11072625]))","(array([0.06415323]), array([0.11111627]))"
(0.3442119476237306+0j),[-7.83687178e-07],[1.],[0.58379117],[1.],"(array([0.14200016]), array([0.24595138]))","(array([0.07538994]), array([0.1305794]))","(array([0.07261625]), array([0.12577519]))","(array([0.06972501]), array([0.12076738]))","(array([0.06673654]), array([0.11559116]))","(array([0.06367402]), array([0.11028668]))","(array([0.06056474]), array([0.10490122]))","(array([0.0574412]), array([0.09949107]))","(array([0.05434169]), array([0.09412252]))","(array([0.0513099]), array([0.08887127]))","(array([0.04839459]), array([0.08382179]))","(array([0.04564901]), array([0.07906629]))","(array([0.0431285]), array([0.07470064]))","(array([0.04088761]), array([0.07081931]))","(array([0.03897609]), array([0.06750849]))","(array([0.03743255]), array([0.06483506]))","(array([0.03627828]), array([0.06283587]))","(array([0.03551579]), array([0.06151528]))","(array([0.03513042]), array([0.06084788]))","(array([0.03509278]), array([0.06078275]))","(array([0.035363]), array([0.06125086]))","(array([0.03589645]), array([0.06217488]))","(array([0.03664751]), array([0.06347578]))","(array([0.03757396]), array([0.06508047]))","(array([0.03863856]), array([0.06692443]))","(array([0.03981087]), array([0.06895492]))","(array([0.04106662]), array([0.07112991]))","(array([0.04238719]), array([0.07341716]))","(array([0.04375677]), array([0.07578931]))","(array([0.04516207]), array([0.0782233]))","(array([0.04659193]), array([0.08069984]))","(array([0.04801313]), array([0.08316139]))","(array([0.04941523]), array([0.08558979]))","(array([0.05079445]), array([0.08797857]))","(array([0.05212624]), array([0.09028522]))","(array([0.05341233]), array([0.09251272]))","(array([0.05463669]), array([0.09463331]))","(array([0.0558014]), array([0.09665058]))","(array([0.05689854]), array([0.09855085]))","(array([0.05793052]), array([0.10033825]))","(array([0.05889465]), array([0.10200814]))","(array([0.05979061]), array([0.10355998]))","(array([0.06061066]), array([0.10498033]))","(array([0.06134294]), array([0.10624866]))","(array([0.06197551]), array([0.10734432]))","(array([0.06250835]), array([0.10826722]))","(array([0.06295199]), array([0.10903564]))","(array([0.06332088]), array([0.10967458]))","(array([0.0636294]), array([0.11020897]))","(array([0.06389158]), array([0.1106631]))","(array([0.06412232]), array([0.11106277]))"
(0.3442487635260687+0j),[-6.97570519e-07],[1.],[0.58342046],[1.],"(array([0.14020802]), array([0.24284718]))","(array([0.07329116]), array([0.12694405]))","(array([0.07021882]), array([0.12162256]))","(array([0.06703822]), array([0.11611358]))","(array([0.06377489]), array([0.1104613]))","(array([0.06045865]), array([0.10471738]))","(array([0.05712475]), array([0.09894287]))","(array([0.05381447]), array([0.09320928]))","(array([0.0505748]), array([0.08759798]))","(array([0.04745801]), array([0.08219953]))","(array([0.04452103]), array([0.07711253]))","(array([0.04182307]), array([0.07243954]))","(array([0.03942257]), array([0.06828178]))","(array([0.03737303]), array([0.06473191]))","(array([0.03571632]), array([0.06186247]))","(array([0.0344762]), array([0.05971461]))","(array([0.0336565]), array([0.05829494]))","(array([0.0332424]), array([0.05757779]))","(array([0.03320281]), array([0.05750929]))","(array([0.03349475]), array([0.05801503]))","(array([0.03406933]), array([0.0590103]))","(array([0.03487601]), array([0.06040755]))","(array([0.0358675]), array([0.0621249]))","(array([0.03700196]), array([0.06408985]))","(array([0.03824527]), array([0.06624332]))","(array([0.03957065]), array([0.06853893]))","(array([0.04095806]), array([0.07094194]))","(array([0.04239109]), array([0.07342398]))","(array([0.04385658]), array([0.07596222]))","(array([0.04534327]), array([0.07853718]))","(array([0.04681857]), array([0.08109243]))","(array([0.04827218]), array([0.08361005]))","(array([0.04970159]), array([0.08608577]))","(array([0.05108236]), array([0.08847723]))","(array([0.05241704]), array([0.09078889]))","(array([0.05368995]), array([0.09299356]))","(array([0.05490356]), array([0.09509554]))","(array([0.05605023]), array([0.09708159]))","(array([0.05713251]), array([0.0989561]))","(array([0.0581478]), array([0.10071462]))","(array([0.05909581]), array([0.10235659]))","(array([0.05996876]), array([0.10386857]))","(array([0.0607547]), array([0.10522984]))","(array([0.06144144]), array([0.1064193]))","(array([0.0620284]), array([0.10743595]))","(array([0.06252537]), array([0.10829674]))","(array([0.0629458]), array([0.10902496]))","(array([0.06330283]), array([0.10964337]))","(array([0.06360892]), array([0.11017354]))","(array([0.0638752]), array([0.11063478]))","(array([0.0641149]), array([0.11104996]))"
