Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.08855320380883405+0j),[3.70797414e-15],[1.],[-0.55079415],[1.],[-0.23504731],[-0.11114323],[-0.11301512],[-0.11496053],[-0.11914719],[-0.12507976],[-0.12988994],[-0.12983796],[-0.13138399],[-0.13092536],[-0.12559925]
(0.0778274254884784+0j),[3.14124774e-15],[1.],[-0.51738658],[1.],[-0.23168557],[-0.11310844],[-0.11504758],[-0.11922773],[-0.12515326],[-0.12995597],[-0.12989659],[-0.13143218],[-0.13096672],[-0.12563433],[-0.12044216]
(0.06839170055275944+0j),[3.59207852e-15],[1.],[-0.48610592],[1.],[-0.22636095],[-0.11514374],[-0.11931829],[-0.12523818],[-0.13003369],[-0.12996631],[-0.13149323],[-0.13101889],[-0.12567901],[-0.12047927],[-0.11314976]
(0.06061809905470018+0j),[3.27313198e-15],[1.],[-0.45886373],[1.],[-0.22179856],[-0.11941732],[-0.12533259],[-0.13012189],[-0.13004647],[-0.13156573],[-0.13108254],[-0.12573316],[-0.12052559],[-0.11318913],[-0.10655171]
(0.05227626532415882+0j),[2.41847151e-15],[1.],[-0.42740339],[1.],[-0.2194571],[-0.12543329],[-0.13021781],[-0.13013531],[-0.13164704],[-0.13115593],[-0.12579751],[-0.12058126],[-0.11323661],[-0.10659258],[-0.09993626]
(0.04441368198543797+0j),[1.70750539e-15],[1.],[-0.39534519],[1.],[-0.21832417],[-0.1303282],[-0.13023866],[-0.13174352],[-0.13124507],[-0.12587758],[-0.1206524],[-0.11329852],[-0.10664596],[-0.09998237],[-0.09277741]
(0.0409297483979826+0j),[1.62025452e-15],[1.],[-0.38169714],[1.],[-0.21809842],[-0.13037716],[-0.1318744],[-0.13136745],[-0.1259896],[-0.1207538],[-0.11338845],[-0.10672497],[-0.1000509],[-0.09283669],[-0.08762463]
(0.03442895362758591+0j),[2.00426202e-15],[1.],[-0.35177191],[1.],[-0.21328475],[-0.1320511],[-0.13153329],[-0.12614229],[-0.12089373],[-0.11351455],[-0.10683743],[-0.10014998],[-0.09292194],[-0.08769747],[-0.08272324]
(0.029961480364302517+0j),[1.85826351e-15],[1.],[-0.33013519],[1.],[-0.20915286],[-0.13171781],[-0.12631297],[-0.12105049],[-0.11365658],[-0.10696536],[-0.10026374],[-0.0930215],[-0.08778306],[-0.08279448],[-0.07690732]
(0.026982198907096352+0j),[1.10061576e-15],[1.],[-0.31542964],[1.],[-0.20474524],[-0.1265139],[-0.12123598],[-0.1138258],[-0.10711873],[-0.10040131],[-0.09314309],[-0.087889],[-0.08288507],[-0.07698211],[-0.07281087]
(0.027448524057222614+0j),[8.29824578e-16],[1.],[-0.32035533],[1.],[-0.19843975],[-0.12143863],[-0.11401113],[-0.10728731],[-0.10055328],[-0.0932788],[-0.08800788],[-0.08298835],[-0.07706883],[-0.0728818],[-0.07170754]
(0.02661832395400218+0j),[1.10171217e-16],[1.],[-0.31697963],[1.],[-0.19350337],[-0.11418505],[-0.10744588],[-0.10069666],[-0.09340676],[-0.08812119],[-0.08308665],[-0.07715229],[-0.07295067],[-0.07176283],[-0.07187499]
(0.025379106245193152+0j),[-5.03666132e-16],[1.],[-0.31062862],[1.],[-0.1851255],[-0.1075985],[-0.10083488],[-0.09353035],[-0.08823082],[-0.0831826],[-0.07723404],[-0.0730187],[-0.07181802],[-0.07191802],[-0.07077352]
(0.021588066874173466+0j),[-2.8365206e-17],[1.],[-0.28735761],[1.],[-0.17516951],[-0.10096227],[-0.0936439],[-0.08833177],[-0.08327108],[-0.07730994],[-0.07308182],[-0.0718696],[-0.07195851],[-0.07080363],[-0.06743095]
(0.01805578431440453+0j),[-3.4657378e-16],[1.],[-0.26350581],[1.],[-0.1631954],[-0.09375024],[-0.08842627],[-0.08335402],[-0.07738109],[-0.07314181],[-0.07191867],[-0.07199741],[-0.07083334],[-0.06745201],[-0.06211478]
(0.01936538110021775+0j),[-6.14552311e-16],[1.],[-0.27346253],[1.],[-0.15439783],[-0.08851786],[-0.08343493],[-0.07745087],[-0.0732009],[-0.07196748],[-0.0720366],[-0.07086347],[-0.06747365],[-0.06213021],[-0.06054499]
(0.017934285165247286+0j),[-6.99125452e-16],[1.],[-0.26357447],[1.],[-0.14915909],[-0.08351597],[-0.07752122],[-0.07326069],[-0.07201749],[-0.07207725],[-0.07089514],[-0.06749742],[-0.06214681],[-0.06055561],[-0.06055014]
(0.016464231188572896+0j),[-5.39288906e-16],[1.],[-0.25287162],[1.],[-0.14182657],[-0.07759346],[-0.07332311],[-0.07207026],[-0.07212088],[-0.07093047],[-0.06752449],[-0.06216616],[-0.06056924],[-0.06055859],[-0.05822782]
(0.013616539977932994+0j),[9.63617222e-17],[1.],[-0.23026418],[1.],[-0.13213292],[-0.07338129],[-0.07212022],[-0.07216294],[-0.07096484],[-0.06755216],[-0.06218654],[-0.06058377],[-0.0605686],[-0.0582336],[-0.05447308]
(0.012197532376719061+0j),[5.61309153e-18],[1.],[-0.2181779],[1.],[-0.12399627],[-0.0721688],[-0.07220443],[-0.07099958],[-0.06758022],[-0.06220814],[-0.06060035],[-0.06058023],[-0.05824033],[-0.05447737],[-0.05055968]
(0.010783783474467548+0j),[-1.12981837e-16],[1.],[-0.20535352],[1.],[-0.11996459],[-0.07224376],[-0.07103294],[-0.06760773],[-0.0622304],[-0.06061726],[-0.06059335],[-0.05824946],[-0.05448225],[-0.05056276],[-0.04775061]
(0.015314073086482864+0j),[1.76925806e-16],[1.],[-0.24467959],[1.],[-0.12302418],[-0.07106239],[-0.06763231],[-0.06225076],[-0.0606338],[-0.06060632],[-0.05825932],[-0.05448943],[-0.05056743],[-0.04775289],[-0.05074665]
(0.018626510440865277+0j),[-8.15632069e-17],[1.],[-0.26952735],[1.],[-0.12906613],[-0.06765463],[-0.06226966],[-0.06064955],[-0.06061927],[-0.05826967],[-0.05449747],[-0.05057337],[-0.0477568],[-0.05074905],[-0.0579777]
(0.026048093598020138+0j),[-3.15950707e-16],[1.],[-0.31762642],[1.],[-0.13388696],[-0.0622852],[-0.06066287],[-0.06063049],[-0.05827894],[-0.05450494],[-0.05057921],[-0.04776102],[-0.05075199],[-0.0579794],[-0.06621409]
(0.03281094175127692+0j),[-8.63492668e-17],[1.],[-0.35508923],[1.],[-0.13815359],[-0.06067357],[-0.0606397],[-0.05828669],[-0.05451133],[-0.05058425],[-0.04776497],[-0.05075493],[-0.0579814],[-0.06621515],[-0.07585617]
(0.03140288478527019+0j),[2.86485176e-16],[1.],[-0.34716337],[1.],[-0.13985455],[-0.06064666],[-0.05829272],[-0.05451632],[-0.05058819],[-0.04776814],[-0.0507574],[-0.05798312],[-0.06621612],[-0.07585685],[-0.07917299]
(0.03148697673887616+0j),[6.09734202e-17],[1.],[-0.34726639],[1.],[-0.13894395],[-0.05829774],[-0.05452063],[-0.05059185],[-0.04777114],[-0.05075982],[-0.05798493],[-0.06621742],[-0.07585768],[-0.07917338],[-0.07829065]
(0.026329004031045523+0j),[-4.2740855e-16],[1.],[-0.31782155],[1.],[-0.13329001],[-0.05452516],[-0.05059565],[-0.04777432],[-0.05076254],[-0.05798717],[-0.06621921],[-0.075859],[-0.07917442],[-0.07829117],[-0.0749871]
(0.024666930588883265+0j),[8.54648674e-16],[1.],[-0.30765904],[1.],[-0.12504757],[-0.05059943],[-0.04777717],[-0.05076533],[-0.05798943],[-0.06622115],[-0.07586051],[-0.07917572],[-0.07829194],[-0.07498771],[-0.0705174]
(0.03679581040870824+0j),[1.54409634e-15],[1.],[-0.37420766],[1.],[-0.12751445],[-0.04777987],[-0.05076774],[-0.0579915],[-0.06622292],[-0.07586196],[-0.07917689],[-0.07829282],[-0.07498825],[-0.07051776],[-0.07691181]
(0.03395924718278845+0j),[2.75772591e-15],[1.],[-0.35948095],[1.],[-0.13050046],[-0.05076972],[-0.05799367],[-0.06622462],[-0.07586349],[-0.07917806],[-0.07829391],[-0.07498907],[-0.07051819],[-0.07691205],[-0.08271744]
(0.03276611623916853+0j),[3.15714609e-15],[1.],[-0.35297357],[1.],[-0.13109536],[-0.05799598],[-0.06622677],[-0.07586527],[-0.07917961],[-0.07829534],[-0.07499011],[-0.07051871],[-0.07691254],[-0.08271794],[-0.08032291]
(0.028544153138523928+0j),[3.30233709e-15],[1.],[-0.32961991],[1.],[-0.1349584],[-0.06622985],[-0.07586822],[-0.07918222],[-0.0782976],[-0.07499203],[-0.07052032],[-0.07691388],[-0.08271892],[-0.08032408],[-0.07695882]
(0.028584706485292093+0j),[2.85738701e-15],[1.],[-0.32982826],[1.],[-0.14058236],[-0.07587297],[-0.07918671],[-0.07830161],[-0.07499559],[-0.07052343],[-0.07691666],[-0.08272139],[-0.08032609],[-0.07696058],[-0.07434767]
(0.024548502459913874+0j),[2.53184903e-15],[1.],[-0.3058781],[1.],[-0.14755314],[-0.07919355],[-0.07830795],[-0.07500137],[-0.07052863],[-0.07692152],[-0.08272592],[-0.08033014],[-0.07696413],[-0.07435086],[-0.07167311]
(0.02242329412208452+0j),[2.71092085e-15],[1.],[-0.29260291],[1.],[-0.14667911],[-0.07831767],[-0.07501036],[-0.07053684],[-0.07692952],[-0.08273365],[-0.08033723],[-0.0769706],[-0.07435663],[-0.07167834],[-0.06747535]
(0.025859089492516737+0j),[2.46972625e-15],[1.],[-0.31437039],[1.],[-0.14676715],[-0.07502146],[-0.07054704],[-0.07693961],[-0.08274356],[-0.08034643],[-0.07697901],[-0.07436433],[-0.07168507],[-0.06748124],[-0.0684377]
(0.028700511788434777+0j),[2.44842669e-15],[1.],[-0.33108423],[1.],[-0.14780778],[-0.07055761],[-0.07695027],[-0.08275409],[-0.0803563],[-0.07698806],[-0.07437257],[-0.0716925],[-0.06748761],[-0.06844339],[-0.07277463]
(0.03441761280353746+0j),[2.26633255e-15],[1.],[-0.36189172],[1.],[-0.14870539],[-0.07695983],[-0.08276373],[-0.0803653],[-0.07699634],[-0.07438017],[-0.07169934],[-0.06749357],[-0.06844851],[-0.07277931],[-0.07813822]
(0.042363502167329904+0j),[1.96208409e-15],[1.],[-0.40002961],[1.],[-0.16288473],[-0.08277178],[-0.08037282],[-0.0770033],[-0.07438663],[-0.07170516],[-0.06749854],[-0.06845297],[-0.07278295],[-0.07814154],[-0.08591685]
(0.05092445591857861+0j),[1.21516567e-15],[1.],[-0.43649167],[1.],[-0.177111],[-0.08038296],[-0.07701279],[-0.07439546],[-0.07171328],[-0.06750581],[-0.06845953],[-0.07278884],[-0.07814676],[-0.08592141],[-0.09432854]
(0.04629197119387196+0j),[9.77594016e-16],[1.],[-0.41625335],[1.],[-0.17653784],[-0.07702548],[-0.07440729],[-0.07172411],[-0.0675157],[-0.06846871],[-0.0727973],[-0.07815455],[-0.08592838],[-0.09433498],[-0.09614177]
(0.044353692422883256+0j),[1.35811471e-15],[1.],[-0.40729982],[1.],[-0.16988752],[-0.07441948],[-0.07173536],[-0.06752585],[-0.06847804],[-0.07280628],[-0.07816262],[-0.08593581],[-0.09434156],[-0.09614773],[-0.092849]
(0.05040344958959373+0j),[1.02632081e-15],[1.],[-0.43293836],[1.],[-0.16917213],[-0.07174766],[-0.06753661],[-0.068488],[-0.07281579],[-0.07817133],[-0.08594371],[-0.09434866],[-0.09615328],[-0.09285439],[-0.09473977]
(0.045992200911597406+0j),[1.25211137e-15],[1.],[-0.41369762],[1.],[-0.16721364],[-0.06754908],[-0.06849955],[-0.07282658],[-0.07818152],[-0.0859528],[-0.09435701],[-0.09616019],[-0.09285973],[-0.09474512],[-0.09545254]
(0.04053852619846539+0j),[3.66403912e-15],[1.],[-0.3887131],[1.],[-0.15803181],[-0.06851464],[-0.07283946],[-0.07819295],[-0.08596451],[-0.09436665],[-0.09616882],[-0.09286709],[-0.09475122],[-0.09545772],[-0.09046702]
(0.03904521996107224+0j),[6.60608319e-15],[1.],[-0.38158324],[1.],[-0.15537217],[-0.07285243],[-0.07820485],[-0.08597572],[-0.09437663],[-0.09617777],[-0.09287437],[-0.09475707],[-0.09546329],[-0.09047224],[-0.08684366]
(0.039099072124786874+0j),[2.52349592e-15],[1.],[-0.38188968],[1.],[-0.158941],[-0.07821812],[-0.08598749],[-0.09438806],[-0.09618785],[-0.09288276],[-0.09476447],[-0.09546956],[-0.09047755],[-0.08684855],[-0.08607553]
(0.03523402331239037+0j),[3.72676252e-15],[1.],[-0.3628254],[1.],[-0.16219452],[-0.08600119],[-0.0944013],[-0.09619999],[-0.09289353],[-0.09477406],[-0.09547794],[-0.09048482],[-0.0868547],[-0.08608083],[-0.08396249]
(0.0392652904673286+0j),[5.20482544e-15],[1.],[-0.38300278],[1.],[-0.17010953],[-0.09441715],[-0.096215],[-0.09290682],[-0.09478649],[-0.09548927],[-0.09049466],[-0.0868632],[-0.08608851],[-0.08396921],[-0.08409239]
(0.03504160808695368+0j),[5.13147843e-15],[1.],[-0.36222733],[1.],[-0.17846482],[-0.0962395],[-0.09292941],[-0.09480771],[-0.09550895],[-0.09051233],[-0.08687914],[-0.08610291],[-0.08398156],[-0.08410355],[-0.08402195]
(0.039051733555607746+0j),[5.68545763e-15],[1.],[-0.38241504],[1.],[-0.18023945],[-0.09296465],[-0.09484082],[-0.09554027],[-0.09054101],[-0.08690528],[-0.08612661],[-0.08400354],[-0.084122],[-0.08403871],[-0.08396244]
(0.04438515853837736+0j),[5.93861347e-15],[1.],[-0.40717169],[1.],[-0.18203442],[-0.09487665],[-0.09557411],[-0.09057242],[-0.0869343],[-0.08615334],[-0.08402781],[-0.08414398],[-0.08405785],[-0.08397879],[-0.08903266]
(0.04730422547265446+0j),[5.24308198e-15],[1.],[-0.41977831],[1.],[-0.18814668],[-0.09560498],[-0.09060089],[-0.08696057],[-0.0861778],[-0.08405024],[-0.08416433],[-0.08407592],[-0.08399426],[-0.08904593],[-0.09323804]
(0.049337723649985794+0j),[2.62791421e-15],[1.],[-0.42815133],[1.],[-0.19124077],[-0.09063215],[-0.08698906],[-0.08620515],[-0.08407553],[-0.0841875],[-0.08409687],[-0.08401284],[-0.08906186],[-0.09325216],[-0.0956015]
(0.061685371480512265+0j),[1.17734046e-14],[1.],[-0.47612796],[1.],[-0.19264947],[-0.0870196],[-0.08623463],[-0.08410204],[-0.08421234],[-0.08411996],[-0.08403319],[-0.08908015],[-0.09326794],[-0.09561493],[-0.10198523]
(0.0643059590003897+0j),[9.13093699e-15],[1.],[-0.48479428],[1.],[-0.19538489],[-0.08626001],[-0.08412514],[-0.08423354],[-0.08413985],[-0.08405151],[-0.08909578],[-0.09328242],[-0.09562628],[-0.10199589],[-0.10833884]
(0.0643575421602576+0j),[3.06677784e-14],[1.],[-0.48414785],[1.],[-0.19552281],[-0.08415016],[-0.08425548],[-0.08415863],[-0.08406925],[-0.08911232],[-0.09329577],[-0.09563887],[-0.10200578],[-0.108348],[-0.10923779]
(0.07168439577268738+0j),[3.73475859e-14],[1.],[-0.50873836],[1.],[-0.19612755],[-0.08428066],[-0.08418052],[-0.08408915],[-0.0891314],[-0.09331255],[-0.09565282],[-0.10201885],[-0.10835741],[-0.10924742],[-0.11195045]
(0.07837281365272217+0j),[2.95514487e-14],[1.],[-0.52946581],[1.],[-0.20136569],[-0.08420645],[-0.08411126],[-0.08915203],[-0.09333211],[-0.09566944],[-0.10203277],[-0.10837027],[-0.10925718],[-0.11195803],[-0.11705799]
(0.08410112134762279+0j),[2.45131924e-14],[1.],[-0.54594153],[1.],[-0.20548794],[-0.08414007],[-0.08917769],[-0.09335674],[-0.09569213],[-0.10205082],[-0.10838767],[-0.10927141],[-0.11196877],[-0.11706894],[-0.12124933]
(0.07832599737241397+0j),[3.07791619e-14],[1.],[-0.52669391],[1.],[-0.20510642],[-0.0892117],[-0.09338793],[-0.09572034],[-0.10207668],[-0.10840979],[-0.10929129],[-0.11198495],[-0.11708267],[-0.12125961],[-0.12093057]
(0.07623933752310878+0j),[7.99286349e-15],[1.],[-0.51909157],[1.],[-0.20714975],[-0.09342313],[-0.09575203],[-0.10210609],[-0.10843589],[-0.10931445],[-0.11200527],[-0.11709913],[-0.12127331],[-0.1209438],[-0.11790012]
(0.07312315089975094+0j),[2.24113609e-15],[1.],[-0.50819727],[1.],[-0.20927904],[-0.09578951],[-0.10214063],[-0.10846734],[-0.10934402],[-0.11203149],[-0.11712164],[-0.12129362],[-0.12096036],[-0.11791492],[-0.11581849]
(0.06917485863416382+0j),[-1.16273699e-14],[1.],[-0.49444037],[1.],[-0.20887475],[-0.10218635],[-0.10850806],[-0.10938222],[-0.11206814],[-0.11715334],[-0.12132194],[-0.12098669],[-0.11793529],[-0.11583735],[-0.11303982]
(0.056923097917188845+0j),[2.26402791e-14],[1.],[-0.44941094],[1.],[-0.20866588],[-0.10855744],[-0.10942689],[-0.1121107],[-0.1171929],[-0.12135752],[-0.12101889],[-0.11796331],[-0.11586096],[-0.11306114],[-0.10642975]
(0.046088094448932616+0j),[1.66354254e-14],[1.],[-0.4050821],[1.],[-0.20497068],[-0.10948143],[-0.11216257],[-0.11724201],[-0.12140404],[-0.12106133],[-0.11800112],[-0.11589473],[-0.11309112],[-0.10645569],[-0.09635623]
(0.03776900838087655+0j),[3.1816986e-14],[1.],[-0.36739702],[1.],[-0.19665618],[-0.11222741],[-0.11730427],[-0.12146439],[-0.12111724],[-0.11805245],[-0.11594137],[-0.11313274],[-0.10649233],[-0.09638815],[-0.08710829]
(0.03109751450068692+0j),[5.31857207e-14],[1.],[-0.33416044],[1.],[-0.19140807],[-0.11737325],[-0.12153113],[-0.12118012],[-0.11811046],[-0.11599456],[-0.11318099],[-0.10653504],[-0.09642518],[-0.08714051],[-0.07911031]
(0.035084253464847615+0j),[3.2160341e-14],[1.],[-0.35775626],[1.],[-0.19547762],[-0.12160817],[-0.12125351],[-0.11817859],[-0.11605833],[-0.11323909],[-0.10658719],[-0.09647064],[-0.08718024],[-0.07914428],[-0.07802518]
(0.031874876040908516+0j),[3.64171776e-14],[1.],[-0.34247501],[1.],[-0.20066546],[-0.12134733],[-0.11826689],[-0.11614106],[-0.11331586],[-0.1066569],[-0.09653254],[-0.08723457],[-0.07919131],[-0.07806564],[-0.07895933]
(0.027524037553172134+0j),[6.82595761e-14],[1.],[-0.31960455],[1.],[-0.19612406],[-0.11837557],[-0.11624349],[-0.11341177],[-0.1067445],[-0.09661107],[-0.08730428],[-0.07925284],[-0.07811905],[-0.07900648],[-0.07466204]
(0.03196483586961154+0j),[4.45409201e-14],[1.],[-0.346157],[1.],[-0.19357392],[-0.11635385],[-0.11351537],[-0.10683954],[-0.09669677],[-0.08738063],[-0.07932039],[-0.07817909],[-0.07905833],[-0.07470555],[-0.0750826]
(0.02658339236478217+0j),[4.72891975e-14],[1.],[-0.31672583],[1.],[-0.19122193],[-0.1136243],[-0.10693923],[-0.09678693],[-0.087461],[-0.07939149],[-0.0782424],[-0.07911424],[-0.07475199],[-0.07512224],[-0.0747515]
(0.02431660581283745+0j),[6.48531594e-14],[1.],[-0.30393277],[1.],[-0.18372642],[-0.10704553],[-0.09688232],[-0.08754615],[-0.07946768],[-0.07831097],[-0.07917391],[-0.07480385],[-0.07516456],[-0.0747866],[-0.06998679]
(0.0223274116160117+0j),[7.99478721e-14],[1.],[-0.29208605],[1.],[-0.17436182],[-0.09697816],[-0.08763239],[-0.0795444],[-0.07838083],[-0.07923636],[-0.07485738],[-0.07520969],[-0.07482368],[-0.07001693],[-0.06720469]
(0.02144741115622196+0j),[9.96682715e-14],[1.],[-0.28692841],[1.],[-0.16235991],[-0.08771719],[-0.07961983],[-0.07844905],[-0.07929757],[-0.07490982],[-0.07525452],[-0.07486036],[-0.07004608],[-0.06722658],[-0.06528706]
(0.023148855507601266+0j),[2.08729666e-14],[1.],[-0.2984453],[1.],[-0.15379606],[-0.07968835],[-0.0785114],[-0.0793527],[-0.07495706],[-0.07529513],[-0.07489307],[-0.07007146],[-0.06724605],[-0.06530082],[-0.06600287]
(0.029216404275767306+0j),[-1.32704687e-13],[1.],[-0.33488794],[1.],[-0.15116306],[-0.07856439],[-0.07939994],[-0.07499777],[-0.07532949],[-0.07492155],[-0.07009355],[-0.0672627],[-0.06531284],[-0.06601014],[-0.07141655]
(0.036611249607764504+0j),[-3.05972439e-14],[1.],[-0.37370052],[1.],[-0.15851567],[-0.0794441],[-0.07503594],[-0.07536127],[-0.07494841],[-0.07011503],[-0.06727904],[-0.06532393],[-0.06601776],[-0.07142153],[-0.07990338]
(0.04494946660297836+0j),[-2.81314586e-14],[1.],[-0.41218349],[1.],[-0.16811223],[-0.07507917],[-0.07539963],[-0.07497961],[-0.07014065],[-0.0673001],[-0.06534],[-0.06602859],[-0.07142999],[-0.07990772],[-0.08861964]
(0.05806075590420064+0j),[-1.49704742e-14],[1.],[-0.46494643],[1.],[-0.17405278],[-0.07544333],[-0.0750183],[-0.07017214],[-0.06732554],[-0.0653608],[-0.06604617],[-0.07144155],[-0.0799174],[-0.08862476],[-0.09892529]
(0.07186445193009217+0j),[1.66899638e-14],[1.],[-0.51270815],[1.],[-0.18574067],[-0.0750531],[-0.07020273],[-0.06735086],[-0.06538088],[-0.066062],[-0.07145559],[-0.07992669],[-0.08863219],[-0.09892883],[-0.11025798]
(0.07009614865140747+0j),[2.20739089e-15],[1.],[-0.50523541],[1.],[-0.18984864],[-0.07023121],[-0.06737579],[-0.06540195],[-0.06607912],[-0.07146957],[-0.07993908],[-0.08864062],[-0.09893566],[-0.11026192],[-0.11476119]
(0.08455693203353164+0j),[-6.4330209e-14],[1.],[-0.54993515],[1.],[-0.18925706],[-0.0673998],[-0.06542169],[-0.06609759],[-0.07148562],[-0.07995078],[-0.08865213],[-0.09894317],[-0.11026852],[-0.1147647],[-0.11899504]
