Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.014622279579687389+0j),[-1.90523438e-15],[1.],[-0.23926447],[1.],[-0.09261106],[-0.04027018],[-0.04314655],[-0.04518267],[-0.04676254],[-0.04635551],[-0.04591827],[-0.04745277],[-0.05158885],[-0.05538377],[-0.05481927]
(0.02529931361626916+0j),[-1.34048279e-15],[1.],[-0.31327343],[1.],[-0.1025995],[-0.04314685],[-0.04518295],[-0.04676282],[-0.04635577],[-0.04591848],[-0.04745299],[-0.05158904],[-0.05538394],[-0.05481946],[-0.062329]
(0.03791673138942118+0j),[-1.50476126e-15],[1.],[-0.38088781],[1.],[-0.12144779],[-0.04518334],[-0.04676317],[-0.04635611],[-0.04591882],[-0.04745329],[-0.05158933],[-0.05538421],[-0.05481968],[-0.06232924],[-0.07830052]
(0.05200784359103301+0j),[-2.24054865e-15],[1.],[-0.44232686],[1.],[-0.13803688],[-0.04676371],[-0.0463566],[-0.04591928],[-0.04745375],[-0.05158975],[-0.05538463],[-0.05482004],[-0.06232959],[-0.0783009],[-0.09285298]
(0.06716237717146613+0j),[-2.63349393e-15],[1.],[-0.49779125],[1.],[-0.15279838],[-0.04635729],[-0.0459199],[-0.04745431],[-0.05159035],[-0.05538517],[-0.05482057],[-0.06233006],[-0.07830139],[-0.09285348],[-0.106034]
(0.07332098289565267+0j),[-3.26929945e-15],[1.],[-0.51702164],[1.],[-0.16077723],[-0.04592064],[-0.04745497],[-0.05159105],[-0.05538584],[-0.05482118],[-0.06233067],[-0.07830199],[-0.09285405],[-0.10603458],[-0.1144192]
(0.08112218896466464+0j),[-2.87790012e-15],[1.],[-0.54019898],[1.],[-0.16512537],[-0.04745584],[-0.05159176],[-0.05538661],[-0.05482186],[-0.06233136],[-0.07830268],[-0.0928547],[-0.10603521],[-0.1144198],[-0.11920397]
(0.0859802948222877+0j),[-3.32058167e-15],[1.],[-0.55309668],[1.],[-0.17072025],[-0.05159284],[-0.05538745],[-0.05482265],[-0.06233221],[-0.0783035],[-0.09285551],[-0.10603595],[-0.11442051],[-0.11920463],[-0.12326349]
(0.09591904550893915+0j),[-2.50542417e-15],[1.],[-0.57970149],[1.],[-0.17932358],[-0.05538876],[-0.05482382],[-0.06233314],[-0.07830473],[-0.09285659],[-0.10603704],[-0.11442146],[-0.11920548],[-0.12326433],[-0.12772949]
(0.08400584502974186+0j),[-4.71004514e-15],[1.],[-0.54307867],[1.],[-0.18198204],[-0.05482562],[-0.06233496],[-0.07830636],[-0.09285849],[-0.10603876],[-0.11442318],[-0.11920698],[-0.12326577],[-0.12773079],[-0.12659155]
(0.0726934883794225+0j),[-6.64971235e-15],[1.],[-0.50572417],[1.],[-0.17308043],[-0.06233733],[-0.07830881],[-0.09286101],[-0.10604142],[-0.11442558],[-0.11920942],[-0.12326786],[-0.12773289],[-0.12659328],[-0.11825261]
(0.06717038609193017+0j),[-6.4910078e-15],[1.],[-0.48616976],[1.],[-0.17416648],[-0.07831156],[-0.09286359],[-0.10604426],[-0.11442823],[-0.11921195],[-0.12327027],[-0.12773503],[-0.12659523],[-0.11825431],[-0.11182668]
(0.059644132656122874+0j),[-5.32786954e-15],[1.],[-0.45843141],[1.],[-0.18481407],[-0.09286845],[-0.10604933],[-0.1144333],[-0.11921681],[-0.12327491],[-0.12773937],[-0.12659934],[-0.11825798],[-0.11182996],[-0.10649784]
(0.05945225392918535+0j),[-4.71972463e-15],[1.],[-0.458153],[1.],[-0.19621692],[-0.10606213],[-0.11444645],[-0.11922979],[-0.12328748],[-0.1277516],[-0.12661088],[-0.1182686],[-0.11183971],[-0.10650664],[-0.10333649]
(0.06601208062081014+0j),[-4.20789622e-15],[1.],[-0.48293935],[1.],[-0.21220236],[-0.11447348],[-0.11925687],[-0.1233143],[-0.12777769],[-0.12663587],[-0.11829174],[-0.11186101],[-0.10652593],[-0.10335445],[-0.10611364]
(0.06478827046352785+0j),[-4.1143484e-15],[1.],[-0.47890241],[1.],[-0.22296765],[-0.11930561],[-0.12336292],[-0.12782603],[-0.12668222],[-0.11833473],[-0.1119012],[-0.1065634],[-0.10338817],[-0.10614459],[-0.10844547]
(0.06251937793112552+0j),[-4.15798376e-15],[1.],[-0.4711876],[1.],[-0.22650005],[-0.12343256],[-0.12789512],[-0.12674943],[-0.11839715],[-0.1119596],[-0.10661796],[-0.10343886],[-0.10619083],[-0.10848705],[-0.10712521]
(0.05894921888204052+0j),[-3.52959909e-15],[1.],[-0.4585595],[1.],[-0.22835375],[-0.12798279],[-0.12683372],[-0.11847566],[-0.11203329],[-0.1066872],[-0.10350361],[-0.10625102],[-0.1085418],[-0.10717389],[-0.10483505]
(0.05484770485773296+0j),[-4.25927963e-15],[1.],[-0.44355578],[1.],[-0.22981214],[-0.12693744],[-0.11857233],[-0.11212383],[-0.10677249],[-0.10358382],[-0.10632639],[-0.10861155],[-0.10723593],[-0.10489068],[-0.10172236]
(0.05021670188969096+0j),[-4.25486847e-15],[1.],[-0.4258201],[1.],[-0.22510366],[-0.11869349],[-0.11223735],[-0.10687893],[-0.10368442],[-0.10642235],[-0.10870095],[-0.10731759],[-0.10496219],[-0.10178598],[-0.09803631]
(0.046392647225112514+0j),[-3.87834255e-15],[1.],[-0.4106562],[1.],[-0.21314557],[-0.11235525],[-0.10699024],[-0.10378949],[-0.10652285],[-0.10879547],[-0.10740397],[-0.10503952],[-0.10185317],[-0.09809414],[-0.09432655]
(0.057095826243247896+0j),[-2.87471576e-15],[1.],[-0.45575463],[1.],[-0.21017291],[-0.10708128],[-0.10387431],[-0.10660628],[-0.10887325],[-0.10747476],[-0.10510356],[-0.10190832],[-0.09814041],[-0.09436717],[-0.09771897]
(0.06865171972420221+0j),[-2.02712999e-15],[1.],[-0.49808322],[1.],[-0.21474012],[-0.10395491],[-0.1066823],[-0.10894642],[-0.10754028],[-0.10516242],[-0.10196041],[-0.09818372],[-0.09440259],[-0.09775021],[-0.10757283]
(0.08076755274837834+0j),[-2.12886707e-15],[1.],[-0.53714609],[1.],[-0.22078802],[-0.10676324],[-0.1090231],[-0.10761214],[-0.10522437],[-0.10201482],[-0.0982313],[-0.09444179],[-0.09778006],[-0.10759899],[-0.11674724]
(0.09285312851950285+0j),[-2.88416212e-15],[1.],[-0.57174201],[1.],[-0.23190739],[-0.10911197],[-0.10769406],[-0.10529792],[-0.10207883],[-0.0982863],[-0.09448859],[-0.09781785],[-0.10762929],[-0.1167722],[-0.1250489]
(0.08285760567659001+0j),[-7.48821347e-15],[1.],[-0.54076469],[1.],[-0.23466524],[-0.10780466],[-0.10539783],[-0.10216687],[-0.09836254],[-0.09455414],[-0.09787688],[-0.10767457],[-0.11681144],[-0.12507834],[-0.12543727]
(0.08084129459127624+0j),[-7.25944172e-15],[1.],[-0.53363716],[1.],[-0.22907117],[-0.10552057],[-0.10227758],[-0.09845983],[-0.09463814],[-0.09794983],[-0.10774068],[-0.11686317],[-0.1251236],[-0.12547003],[-0.1211373]
(0.07493196518134604+0j),[-7.51991779e-15],[1.],[-0.51406711],[1.],[-0.22377728],[-0.10239468],[-0.09856507],[-0.09473108],[-0.09803235],[-0.10781311],[-0.11692707],[-0.12517447],[-0.12551378],[-0.12117134],[-0.11812823]
(0.07228810135779462+0j),[-7.27789585e-15],[1.],[-0.50499624],[1.],[-0.21741264],[-0.09867417],[-0.0948278],[-0.09812031],[-0.10789211],[-0.11699587],[-0.12523485],[-0.12556139],[-0.12121191],[-0.11815929],[-0.11489699]
(0.07113749483003039+0j),[-7.2430842e-15],[1.],[-0.50098288],[1.],[-0.21220588],[-0.09492868],[-0.09821346],[-0.10797565],[-0.11707104],[-0.12530153],[-0.12561643],[-0.12125622],[-0.11819763],[-0.11492548],[-0.11342218]
(0.06485759239289916+0j),[-7.30469626e-15],[1.],[-0.47896722],[1.],[-0.20550737],[-0.09829813],[-0.10805524],[-0.11714262],[-0.12536558],[-0.12567241],[-0.12130156],[-0.11823456],[-0.11495757],[-0.11344617],[-0.11048741]
(0.057760834916130044+0j),[-7.31852846e-15],[1.],[-0.45276514],[1.],[-0.20341644],[-0.10811863],[-0.11720225],[-0.12541929],[-0.12571934],[-0.1213421],[-0.11826932],[-0.11498358],[-0.11346926],[-0.11050538],[-0.10505053]
(0.050028411064420124+0j),[-6.46729181e-15],[1.],[-0.42225179],[1.],[-0.20684196],[-0.1172636],[-0.1254772],[-0.12577166],[-0.12138731],[-0.11830841],[-0.11501854],[-0.11349656],[-0.11052878],[-0.10507099],[-0.09865901]
(0.05805531408650193+0j),[-5.70042456e-15],[1.],[-0.45587752],[1.],[-0.21636782],[-0.12555433],[-0.12584277],[-0.12145168],[-0.11836641],[-0.11506999],[-0.11354169],[-0.11056818],[-0.10510495],[-0.09868804],[-0.09902532]
(0.06019236699784964+0j),[-4.65598685e-15],[1.],[-0.46473368],[1.],[-0.22946434],[-0.12594227],[-0.12154321],[-0.11845055],[-0.11514661],[-0.11361124],[-0.1106309],[-0.10516054],[-0.09873639],[-0.0990665],[-0.10380462]
(0.058660085217653236+0j),[-3.56716397e-15],[1.],[-0.45955331],[1.],[-0.23031102],[-0.121678],[-0.11857521],[-0.11526185],[-0.11371827],[-0.11072853],[-0.10524857],[-0.09881482],[-0.09913566],[-0.10386301],[-0.10422363]
(0.06636336833562369+0j),[-4.02465406e-15],[1.],[-0.4883493],[1.],[-0.22873421],[-0.11871827],[-0.1153951],[-0.11384213],[-0.11084265],[-0.10535239],[-0.09890795],[-0.09921811],[-0.1039348],[-0.10428368],[-0.10690272]
(0.06384599333619011+0j),[-4.33742419e-15],[1.],[-0.47939201],[1.],[-0.22797524],[-0.11552419],[-0.11396061],[-0.11095515],[-0.10545334],[-0.0989977],[-0.09930023],[-0.10400609],[-0.10434376],[-0.10695374],[-0.1091188]
(0.06547580846005126+0j),[-2.95674262e-15],[1.],[-0.48534125],[1.],[-0.22442916],[-0.11407928],[-0.11106384],[-0.10555326],[-0.09908839],[-0.0993824],[-0.10407848],[-0.10440645],[-0.10700567],[-0.10916157],[-0.10877923]
(0.06836470657812559+0j),[-4.23594858e-15],[1.],[-0.49542738],[1.],[-0.22477993],[-0.11117012],[-0.10565043],[-0.09917541],[-0.0994641],[-0.10415041],[-0.10446932],[-0.10705988],[-0.10920524],[-0.10881566],[-0.11058515]
(0.07060069674805268+0j),[-3.22686747e-15],[1.],[-0.50286785],[1.],[-0.22383553],[-0.10574741],[-0.09926287],[-0.09954684],[-0.10422487],[-0.10453451],[-0.10711799],[-0.1092533],[-0.10885468],[-0.11061867],[-0.11255844]
(0.07386498322750429+0j),[-1.91678344e-15],[1.],[-0.51344148],[1.],[-0.22042864],[-0.09934686],[-0.09962613],[-0.10429748],[-0.10459876],[-0.10717515],[-0.10930292],[-0.10889485],[-0.1106529],[-0.11258484],[-0.11458973]
(0.08256769446962609+0j),[-9.89189117e-16],[1.],[-0.5405644],[1.],[-0.21827986],[-0.09970271],[-0.10436978],[-0.10466444],[-0.10723222],[-0.10935212],[-0.10893828],[-0.11068708],[-0.11261176],[-0.11461399],[-0.11884966]
(0.0917004147277776+0j),[-1.38871355e-15],[1.],[-0.56658894],[1.],[-0.22462726],[-0.10444767],[-0.10473499],[-0.10729525],[-0.10940663],[-0.10898411],[-0.11072641],[-0.11264156],[-0.11463796],[-0.11887078],[-0.12484016]
(0.09838641283750316+0j),[-2.81578947e-16],[1.],[-0.58381501],[1.],[-0.23425456],[-0.10482416],[-0.1073774],[-0.10947815],[-0.10904538],[-0.11077913],[-0.11268735],[-0.11467105],[-0.1188999],[-0.12486338],[-0.12970963]
(0.09282666347541492+0j),[-5.81164959e-17],[1.],[-0.56673746],[1.],[-0.23466062],[-0.10748852],[-0.10958156],[-0.1091336],[-0.11085564],[-0.11275691],[-0.11473119],[-0.11894351],[-0.12490492],[-0.12973898],[-0.12971704]
(0.10458380540999539+0j),[2.4137371e-16],[1.],[-0.59765747],[1.],[-0.2389098],[-0.10968906],[-0.10923178],[-0.11094375],[-0.11283243],[-0.11479751],[-0.11900378],[-0.1249498],[-0.12978047],[-0.12974738],[-0.13130534]
(0.09259570911983853+0j),[7.41855197e-16],[1.],[-0.56322489],[1.],[-0.24069184],[-0.1093334],[-0.11103755],[-0.11291781],[-0.11487278],[-0.1190703],[-0.12500992],[-0.12982791],[-0.12978955],[-0.13133927],[-0.13089244]
