Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.08679182844694143+0j),[5.01815421e-18],[1.],[-0.5466542],[1.],[-0.23174084],[-0.10875522],[-0.11061093],[-0.1126137],[-0.11693502],[-0.12306001],[-0.12808785],[-0.12823103],[-0.12998967],[-0.12973363],[-0.12457605]
(0.07642738931416096+0j),[7.80495715e-16],[1.],[-0.51391043],[1.],[-0.22843103],[-0.11069801],[-0.11269445],[-0.11700909],[-0.12312666],[-0.12814761],[-0.12828358],[-0.13003185],[-0.12977001],[-0.12460645],[-0.11958105]
(0.06730650152151281+0j),[-9.06550097e-16],[1.],[-0.48327537],[1.],[-0.22322894],[-0.11278222],[-0.11709146],[-0.12320334],[-0.12821727],[-0.12834591],[-0.13008602],[-0.12981575],[-0.12464558],[-0.11961335],[-0.11243643]
(0.05979980911237701+0j),[-6.98064084e-16],[1.],[-0.45664945],[1.],[-0.21885568],[-0.11718021],[-0.12328783],[-0.12829575],[-0.12841693],[-0.1301503],[-0.1298717],[-0.12469284],[-0.11965364],[-0.11247067],[-0.10598059]
(0.05168882692716957+0j),[-7.50786837e-16],[1.],[-0.42574798],[1.],[-0.21676972],[-0.12337711],[-0.12838063],[-0.12849538],[-0.130222],[-0.12993624],[-0.12474931],[-0.11970236],[-0.11251207],[-0.10601622],[-0.09949765]
(0.04401618648130005+0j),[1.02047201e-16],[1.],[-0.39419065],[1.],[-0.2159357],[-0.12847825],[-0.12858679],[-0.13030731],[-0.13001497],[-0.12482001],[-0.11976509],[-0.11256667],[-0.10606323],[-0.09953821],[-0.09245819]
(0.04067571431594962+0j),[7.69615876e-16],[1.],[-0.38099155],[1.],[-0.21602107],[-0.12871082],[-0.13042463],[-0.13012471],[-0.12492048],[-0.11985607],[-0.11264733],[-0.10613418],[-0.09959975],[-0.09251142],[-0.08741248]
(0.034293414468645374+0j),[1.20098055e-15],[1.],[-0.35144257],[1.],[-0.211482],[-0.13058524],[-0.13027564],[-0.12505949],[-0.11998351],[-0.11276231],[-0.10623682],[-0.09969028],[-0.09258931],[-0.08747917],[-0.08260387]
(0.02991326021805836+0j),[1.0855629e-15],[1.],[-0.3301268],[1.],[-0.20763028],[-0.13044486],[-0.12521612],[-0.12012751],[-0.11289289],[-0.10635458],[-0.09979512],[-0.09268119],[-0.08755822],[-0.08266978],[-0.07686697]
(0.026998001271924928+0j),[9.0904289e-16],[1.],[-0.31568568],[1.],[-0.20348204],[-0.12540223],[-0.12029947],[-0.11304992],[-0.10649708],[-0.09992311],[-0.09279447],[-0.08765707],[-0.08275446],[-0.076937],[-0.07283679]
(0.027514805089946012+0j),[2.23367545e-16],[1.],[-0.32082523],[1.],[-0.1973935],[-0.12048854],[-0.113223],[-0.10665476],[-0.10006542],[-0.09292173],[-0.08776871],[-0.08285171],[-0.07701874],[-0.07290383],[-0.07178782]
(0.026720648920947724+0j),[-8.67134684e-17],[1.],[-0.31761864],[1.],[-0.1926651],[-0.113386],[-0.10680354],[-0.10020017],[-0.09304216],[-0.08787555],[-0.08294453],[-0.07709773],[-0.0729692],[-0.07184044],[-0.07199894]
(0.025505404892895496+0j),[-9.08986073e-16],[1.],[-0.31139698],[1.],[-0.18447443],[-0.10694718],[-0.10033039],[-0.09315908],[-0.08797931],[-0.08303545],[-0.07717537],[-0.07303402],[-0.07189313],[-0.07204021],[-0.07093153]
(0.021721503920767393+0j),[-9.53665321e-16],[1.],[-0.28822352],[1.],[-0.17469405],[-0.10045072],[-0.09326658],[-0.08807545],[-0.08311928],[-0.07724739],[-0.07309463],[-0.07194228],[-0.07207927],[-0.07096074],[-0.06761477]
(0.018187667537553274+0j),[-5.30760761e-16],[1.],[-0.26443671],[1.],[-0.16287997],[-0.09336726],[-0.08816515],[-0.08319833],[-0.07731537],[-0.07315196],[-0.07198938],[-0.07211686],[-0.07098937],[-0.06763535],[-0.06231725]
(0.019506564049559423+0j),[-9.84116052e-17],[1.],[-0.27441963],[1.],[-0.15422271],[-0.08825255],[-0.08327553],[-0.07738214],[-0.07320865],[-0.07203628],[-0.07215467],[-0.07101863],[-0.0676566],[-0.06233231],[-0.06075783]
(0.0180709160717091+0j),[-6.57792054e-16],[1.],[-0.26453743],[1.],[-0.14910629],[-0.08335314],[-0.07744959],[-0.0732661],[-0.07208446],[-0.07219394],[-0.07104935],[-0.06767976],[-0.06234866],[-0.06076836],[-0.06076662]
(0.01659280973388601+0j),[-9.95594604e-16],[1.],[-0.25381934],[1.],[-0.14187598],[-0.07751923],[-0.07332631],[-0.07213539],[-0.07223625],[-0.0710838],[-0.06770619],[-0.06236725],[-0.06078225],[-0.06077492],[-0.05844323]
(0.013729361496707374+0j),[-2.88637208e-15],[1.],[-0.23118222],[1.],[-0.132267],[-0.07338272],[-0.07218379],[-0.07227717],[-0.07111737],[-0.06773327],[-0.06238736],[-0.0607965],[-0.06078519],[-0.05844898],[-0.05468344]
(0.012298620162198315+0j),[-3.09260324e-15],[1.],[-0.21904956],[1.],[-0.12419802],[-0.07223122],[-0.07231759],[-0.07115145],[-0.06776087],[-0.06240845],[-0.06081299],[-0.06079664],[-0.05845569],[-0.05468783],[-0.05076147]
(0.010872341988597493+0j),[-3.49603875e-15],[1.],[-0.20616807],[1.],[-0.12021618],[-0.07235613],[-0.07118422],[-0.06778796],[-0.06243048],[-0.06082968],[-0.06080979],[-0.0584649],[-0.05469287],[-0.05076474],[-0.04794086]
(0.015410080489342089+0j),[-3.50478962e-15],[1.],[-0.24541923],[1.],[-0.12331134],[-0.07121331],[-0.06781227],[-0.06245069],[-0.06084615],[-0.06082274],[-0.0584748],[-0.05470012],[-0.05076952],[-0.0479433],[-0.05092196]
(0.018721619470339103+0j),[-3.25731427e-15],[1.],[-0.27018967],[1.],[-0.12937496],[-0.0678345],[-0.06246952],[-0.06086188],[-0.06083572],[-0.05848524],[-0.05470824],[-0.05077552],[-0.04794735],[-0.05092449],[-0.05813582]
(0.02614725130687611+0j),[-4.10505123e-15],[1.],[-0.31820419],[1.],[-0.13420666],[-0.06248511],[-0.06087527],[-0.06084699],[-0.0584946],[-0.05471582],[-0.05078148],[-0.04795164],[-0.05092755],[-0.05813763],[-0.06635394]
(0.032907598964124624+0j),[-3.83188545e-15],[1.],[-0.35558452],[1.],[-0.13847458],[-0.06088607],[-0.0608563],[-0.05850246],[-0.0547223],[-0.0507866],[-0.0479557],[-0.05093057],[-0.0581397],[-0.0663551],[-0.07597717]
(0.03148407440109704+0j),[-3.40481496e-15],[1.],[-0.34758712],[1.],[-0.14017076],[-0.06086336],[-0.0585086],[-0.0547274],[-0.05079063],[-0.04795896],[-0.05093312],[-0.0581415],[-0.06635615],[-0.07597788],[-0.07927663]
(0.03155529545637149+0j),[-3.50148554e-15],[1.],[-0.34762024],[1.],[-0.13924843],[-0.05851373],[-0.05473179],[-0.05079438],[-0.04796204],[-0.0509356],[-0.05814338],[-0.0663575],[-0.07597876],[-0.07927708],[-0.07837832]
(0.026380565657138692+0j),[-3.846077e-15],[1.],[-0.31811338],[1.],[-0.13357894],[-0.05473639],[-0.05079827],[-0.04796531],[-0.05093838],[-0.05814569],[-0.06635935],[-0.07598014],[-0.07927815],[-0.0783789],[-0.07505999]
(0.024706814574004598+0j),[-3.7908427e-15],[1.],[-0.30789081],[1.],[-0.12531793],[-0.05080214],[-0.04796825],[-0.05094123],[-0.05814802],[-0.06636134],[-0.0759817],[-0.07927949],[-0.07837971],[-0.07506064],[-0.07057644]
(0.036832591770428844+0j),[-3.44287526e-15],[1.],[-0.37437851],[1.],[-0.12776259],[-0.04797102],[-0.0509437],[-0.05815014],[-0.06636316],[-0.07598318],[-0.0792807],[-0.07838062],[-0.07506121],[-0.07057681],[-0.07695718]
(0.033984945459343684+0j),[-3.22073587e-15],[1.],[-0.3596033],[1.],[-0.13072471],[-0.05094572],[-0.05815237],[-0.0663649],[-0.07598476],[-0.07928189],[-0.07838174],[-0.07506205],[-0.07057725],[-0.07695743],[-0.08275051]
(0.03278289057447687+0j),[-2.59088835e-15],[1.],[-0.35305249],[1.],[-0.1312941],[-0.05815472],[-0.06636709],[-0.07598658],[-0.07928348],[-0.07838321],[-0.07506312],[-0.07057779],[-0.07695793],[-0.08275102],[-0.08034559]
(0.02855298101051833+0j),[-1.10743661e-15],[1.],[-0.32966147],[1.],[-0.1351308],[-0.06637024],[-0.07598958],[-0.07928614],[-0.07838551],[-0.07506507],[-0.07057942],[-0.0769593],[-0.08275202],[-0.08034677],[-0.07697242]
(0.028587577438852794+0j),[-1.82504973e-16],[1.],[-0.32983761],[1.],[-0.14072855],[-0.0759944],[-0.07929069],[-0.07838958],[-0.07506868],[-0.07058258],[-0.07696211],[-0.08275453],[-0.08034881],[-0.07697419],[-0.07435341]
(0.024546619157228406+0j),[-2.58138725e-16],[1.],[-0.30586089],[1.],[-0.14767378],[-0.07929761],[-0.07839599],[-0.07507452],[-0.07058783],[-0.07696702],[-0.0827591],[-0.0803529],[-0.07697778],[-0.07435664],[-0.07167224]
(0.02241791911792544+0j),[9.2636017e-16],[1.],[-0.29256419],[1.],[-0.14677699],[-0.07840581],[-0.0750836],[-0.07059612],[-0.07697509],[-0.0827669],[-0.08036005],[-0.0769843],[-0.07436245],[-0.0716775],[-0.06746906]
(0.02585024736779244+0j),[1.28786694e-15],[1.],[-0.31431533],[1.],[-0.14684482],[-0.07509478],[-0.0706064],[-0.07698527],[-0.08277688],[-0.08036931],[-0.07699278],[-0.0743702],[-0.07168428],[-0.06747499],[-0.06842713]
(0.02868879270618323+0j),[1.53586344e-15],[1.],[-0.33101717],[1.],[-0.14786743],[-0.07061706],[-0.076996],[-0.08278748],[-0.08037925],[-0.07700188],[-0.07437849],[-0.07169175],[-0.06748139],[-0.06843285],[-0.07276086]
(0.03440295730976347+0j),[1.97803208e-15],[1.],[-0.36181703],[1.],[-0.14874892],[-0.07700563],[-0.08279718],[-0.0803883],[-0.07701021],[-0.07438613],[-0.07169863],[-0.06748738],[-0.06843799],[-0.07276557],[-0.07812224]
(0.04234603915057469+0j),[1.06804868e-15],[1.],[-0.39995129],[1.],[-0.16291332],[-0.08280528],[-0.08039587],[-0.07701721],[-0.07439262],[-0.07170447],[-0.06749238],[-0.06844247],[-0.07276923],[-0.07812557],[-0.0858996]
(0.050904756119194386+0j),[1.318856e-15],[1.],[-0.43641297],[1.],[-0.17712685],[-0.08040606],[-0.07702674],[-0.07440149],[-0.07171263],[-0.06749968],[-0.06844906],[-0.07277514],[-0.07813081],[-0.08590417],[-0.09431084]
(0.046273066431875336+0j),[8.48848982e-17],[1.],[-0.41617426],[1.],[-0.1765432],[-0.07703947],[-0.07441336],[-0.07172349],[-0.06750959],[-0.06845825],[-0.07278362],[-0.07813861],[-0.08591115],[-0.09431728],[-0.09612398]
(0.04433554681659433+0j),[2.62623418e-16],[1.],[-0.40722261],[1.],[-0.16988394],[-0.07442558],[-0.07173477],[-0.06751977],[-0.06846761],[-0.07279262],[-0.07814669],[-0.08591859],[-0.09432387],[-0.09612995],[-0.09283138]
(0.05038500033256094+0j),[-4.66165569e-16],[1.],[-0.43286594],[1.],[-0.1691614],[-0.07174711],[-0.06753055],[-0.06847758],[-0.07280214],[-0.07815542],[-0.0859265],[-0.09433098],[-0.0961355],[-0.09283677],[-0.0947229]
(0.045975552613825806+0j),[5.4428922e-16],[1.],[-0.4136293],[1.],[-0.16719725],[-0.06754305],[-0.06848915],[-0.07281296],[-0.07816563],[-0.0859356],[-0.09433934],[-0.09614242],[-0.09284211],[-0.09472824],[-0.09543667]
(0.04052398256912431+0j),[4.42822931e-16],[1.],[-0.38864949],[1.],[-0.15801093],[-0.06850428],[-0.07282585],[-0.07817707],[-0.08594732],[-0.09434899],[-0.09615105],[-0.09284948],[-0.09473435],[-0.09544186],[-0.09045214]
(0.03903220452848706+0j),[4.68061544e-16],[1.],[-0.3815255],[1.],[-0.15534814],[-0.07283884],[-0.07818898],[-0.08595855],[-0.09435897],[-0.09616],[-0.09285676],[-0.0947402],[-0.09544742],[-0.09045736],[-0.08682998]
(0.03908741397611463+0j),[-2.42782346e-18],[1.],[-0.38183832],[1.],[-0.15891511],[-0.07820227],[-0.08597032],[-0.0943704],[-0.09617009],[-0.09286515],[-0.0947476],[-0.09545368],[-0.09046267],[-0.08683486],[-0.08606323]
(0.03522423680666723+0j),[-4.42654234e-16],[1.],[-0.36278007],[1.],[-0.16216777],[-0.08598402],[-0.09438364],[-0.09618222],[-0.09287591],[-0.09475718],[-0.09546206],[-0.09046993],[-0.086841],[-0.08606853],[-0.08395159]
(0.03925642177131919+0j),[1.57575981e-15],[1.],[-0.38296424],[1.],[-0.1700829],[-0.09439949],[-0.09619722],[-0.09288919],[-0.09476959],[-0.09547338],[-0.09047976],[-0.08684949],[-0.0860762],[-0.08395831],[-0.08408293]
(0.03503447683377423+0j),[8.26649487e-16],[1.],[-0.36219455],[1.],[-0.1784391],[-0.09622171],[-0.09291176],[-0.09479081],[-0.09549304],[-0.09049741],[-0.08686542],[-0.08609059],[-0.08397065],[-0.08409408],[-0.0840139]
(0.03904554642707013+0j),[1.25019314e-15],[1.],[-0.38238831],[1.],[-0.18021491],[-0.09294697],[-0.09482389],[-0.09552434],[-0.09052607],[-0.08689154],[-0.08611426],[-0.08399259],[-0.08411252],[-0.08403063],[-0.08395574]
(0.044379890384509915+0j),[1.86637959e-15],[1.],[-0.4071506],[1.],[-0.1820113],[-0.09485968],[-0.09555815],[-0.09055745],[-0.08692053],[-0.08614096],[-0.08401683],[-0.08413447],[-0.08404975],[-0.08397207],[-0.08902726]
(0.04730001100928966+0j),[2.64603581e-15],[1.],[-0.4197622],[1.],[-0.18812549],[-0.09558898],[-0.09058589],[-0.08694677],[-0.08616539],[-0.08403925],[-0.08415481],[-0.08406781],[-0.08398754],[-0.08904051],[-0.09323384]
(0.04933453305466662+0j),[2.59648256e-15],[1.],[-0.4281396],[1.],[-0.19122159],[-0.09061712],[-0.08697522],[-0.08619272],[-0.08406451],[-0.08417795],[-0.08408874],[-0.0840061],[-0.08905642],[-0.09324801],[-0.09559832]
(0.06168294388362124+0j),[3.53690447e-15],[1.],[-0.4761203],[1.],[-0.19263221],[-0.08700573],[-0.08622217],[-0.084091],[-0.08420275],[-0.0841118],[-0.08402642],[-0.08907469],[-0.09326378],[-0.09561175],[-0.10198304]
(0.06430445207499741+0j),[3.42725697e-15],[1.],[-0.48478995],[1.],[-0.19536964],[-0.08624753],[-0.08411407],[-0.08422393],[-0.08413168],[-0.08404474],[-0.0890903],[-0.09327825],[-0.09562308],[-0.10199369],[-0.10833748]
(0.06435685730307962+0j),[4.11475052e-15],[1.],[-0.48414626],[1.],[-0.19550964],[-0.08413906],[-0.08424584],[-0.08415043],[-0.08406247],[-0.08910682],[-0.09329159],[-0.09563568],[-0.10200354],[-0.10834663],[-0.10923714]
(0.0716844126478246+0j),[3.60749024e-15],[1.],[-0.50873905],[1.],[-0.19611635],[-0.08427104],[-0.08417229],[-0.08408235],[-0.08912588],[-0.09330836],[-0.09564961],[-0.10201659],[-0.10835608],[-0.10924679],[-0.11195031]
(0.0783734572184726+0j),[4.54044915e-15],[1.],[-0.52946827],[1.],[-0.2013564],[-0.08419822],[-0.08410443],[-0.08914648],[-0.09332791],[-0.09566621],[-0.1020305],[-0.10836894],[-0.10925654],[-0.11195788],[-0.11705834]
(0.08410229745104011+0j),[4.57094153e-15],[1.],[-0.54594532],[1.],[-0.20548038],[-0.08413322],[-0.08917213],[-0.09335253],[-0.09568889],[-0.10204854],[-0.10838634],[-0.10927077],[-0.11196861],[-0.11706928],[-0.12125004]
(0.07832750554401174+0j),[6.30993864e-15],[1.],[-0.52669876],[1.],[-0.20510052],[-0.08920612],[-0.0933837],[-0.09571708],[-0.10207438],[-0.10840844],[-0.10929065],[-0.11198477],[-0.11708301],[-0.12126031],[-0.12093154]
(0.07624109805004332+0j),[6.19204425e-15],[1.],[-0.51909716],[1.],[-0.20714531],[-0.09341888],[-0.09574875],[-0.10210378],[-0.10843452],[-0.10931379],[-0.11200509],[-0.11709948],[-0.121274],[-0.12094477],[-0.11790129]
(0.07312504504770904+0j),[4.25053212e-15],[1.],[-0.5082033],[1.],[-0.20927608],[-0.09578621],[-0.1021383],[-0.10846596],[-0.10934335],[-0.1120313],[-0.11712197],[-0.1212943],[-0.12096133],[-0.11791608],[-0.1158198]
(0.06917680225053427+0j),[4.00691596e-15],[1.],[-0.49444666],[1.],[-0.20887283],[-0.10218398],[-0.10850668],[-0.10938153],[-0.11206793],[-0.11715366],[-0.12132261],[-0.12098766],[-0.11793644],[-0.11583863],[-0.11304123]
(0.056924907772441094+0j),[5.16426328e-15],[1.],[-0.44941744],[1.],[-0.20866493],[-0.10855605],[-0.10942618],[-0.11211048],[-0.11719322],[-0.12135818],[-0.12101985],[-0.11796446],[-0.11586224],[-0.11306255],[-0.10643119]
(0.04608971609523663+0j),[6.80195889e-15],[1.],[-0.40508861],[1.],[-0.20497074],[-0.10948071],[-0.11216234],[-0.11724233],[-0.12140469],[-0.12106229],[-0.11800227],[-0.11589601],[-0.11309253],[-0.10645713],[-0.09635769]
(0.03777043626770387+0j),[7.08352259e-15],[1.],[-0.36740337],[1.],[-0.1966569],[-0.11222717],[-0.11730458],[-0.12146504],[-0.12111818],[-0.11805358],[-0.11594264],[-0.11313414],[-0.10649377],[-0.09638962],[-0.08710974]
(0.031098752831617317+0j),[9.21534941e-15],[1.],[-0.33416653],[1.],[-0.19140924],[-0.11737354],[-0.12153177],[-0.12118106],[-0.11811159],[-0.11599583],[-0.11318239],[-0.10653648],[-0.09642665],[-0.08714196],[-0.07911171]
(0.03508546740292234+0j),[5.76376288e-15],[1.],[-0.35776185],[1.],[-0.19547922],[-0.12160881],[-0.12125444],[-0.11817971],[-0.1160596],[-0.11324049],[-0.10658862],[-0.09647211],[-0.08718169],[-0.07914568],[-0.0780265]
(0.0318759359331997+0j),[4.75745883e-15],[1.],[-0.34248015],[1.],[-0.2006673],[-0.12134827],[-0.11826802],[-0.11614233],[-0.11331726],[-0.10665833],[-0.09653402],[-0.08723602],[-0.07919271],[-0.07806695],[-0.07896054]
(0.027524925884973357+0j),[6.80648207e-15],[1.],[-0.31960922],[1.],[-0.1961261],[-0.1183767],[-0.11624477],[-0.11341317],[-0.10674594],[-0.09661255],[-0.08730573],[-0.07925425],[-0.07812037],[-0.07900769],[-0.07466315]
(0.03196567440561251+0j),[5.17450962e-15],[1.],[-0.34616109],[1.],[-0.19357604],[-0.11635512],[-0.11351677],[-0.10684097],[-0.09669825],[-0.08738208],[-0.0793218],[-0.07818041],[-0.07905955],[-0.07470666],[-0.07508359]
(0.02658406207044905+0j),[6.32014601e-15],[1.],[-0.31672945],[1.],[-0.19122407],[-0.1136257],[-0.10694066],[-0.09678841],[-0.08746246],[-0.0793929],[-0.07824372],[-0.07911546],[-0.0747531],[-0.07512322],[-0.07475238]
(0.024317153905107063+0j),[6.35875588e-15],[1.],[-0.3039359],[1.],[-0.18372857],[-0.107047],[-0.0968838],[-0.08754761],[-0.07946911],[-0.07831231],[-0.07917511],[-0.07480498],[-0.07516554],[-0.07478749],[-0.06998755]
(0.02232785317589709+0j),[6.21518526e-15],[1.],[-0.2920887],[1.],[-0.17436394],[-0.09697966],[-0.08763384],[-0.07954582],[-0.07838217],[-0.07923757],[-0.07485851],[-0.07521066],[-0.07482456],[-0.0700177],[-0.06720534]
(0.021447765899787193+0j),[5.13989295e-15],[1.],[-0.2869306],[1.],[-0.162362],[-0.08771867],[-0.07962125],[-0.0784504],[-0.07929878],[-0.07491097],[-0.07525549],[-0.07486126],[-0.07004687],[-0.06722724],[-0.06528756]
(0.023149148903471188+0j),[4.74220271e-15],[1.],[-0.29844705],[1.],[-0.15379799],[-0.07968978],[-0.07851274],[-0.07935393],[-0.07495821],[-0.07529609],[-0.07489397],[-0.07007226],[-0.0672467],[-0.06530134],[-0.06600332]
(0.029216656564370336+0j),[5.44981514e-15],[1.],[-0.33488927],[1.],[-0.15116484],[-0.07856571],[-0.07940117],[-0.07499893],[-0.07533044],[-0.07492245],[-0.07009436],[-0.06726335],[-0.06531336],[-0.0660106],[-0.07141689]
(0.03661145724158154+0j),[2.99576745e-15],[1.],[-0.37370148],[1.],[-0.15851726],[-0.07944532],[-0.07503711],[-0.07536223],[-0.07494931],[-0.07011583],[-0.06727969],[-0.06532445],[-0.06601821],[-0.07142187],[-0.07990364]
(0.04494962415333987+0j),[2.09500487e-15],[1.],[-0.41218414],[1.],[-0.16811365],[-0.07508033],[-0.0754006],[-0.07498052],[-0.07014146],[-0.06730074],[-0.06534052],[-0.06602905],[-0.07143032],[-0.07990798],[-0.08861982]
(0.03791773405639616+0j),[1.79835297e-15],[1.],[-0.37910595],[1.],[-0.16434693],[-0.07544443],[-0.07501936],[-0.07017287],[-0.06732585],[-0.06536141],[-0.06604719],[-0.07144167],[-0.07991784],[-0.08862554],[-0.08921849]
(0.03125219789695078+0j),[-1.24465665e-17],[1.],[-0.34462222],[1.],[-0.15708494],[-0.07505452],[-0.07020326],[-0.06735104],[-0.06538157],[-0.06606299],[-0.07145582],[-0.07992694],[-0.08863353],[-0.08922162],[-0.08160059]
(0.0288203311514367+0j),[7.42760502e-16],[1.],[-0.33108231],[1.],[-0.15126912],[-0.07023182],[-0.06737554],[-0.06540229],[-0.0660803],[-0.07147024],[-0.0799386],[-0.08864241],[-0.0892279],[-0.08160511],[-0.0761809]
(0.025706070440867698+0j),[1.19579811e-15],[1.],[-0.31288568],[1.],[-0.1428634],[-0.06739934],[-0.06542292],[-0.06609802],[-0.07148537],[-0.07995163],[-0.08865292],[-0.08923638],[-0.08161102],[-0.07618558],[-0.07260427]
