Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.0885483072767748+0j),[1.64670887e-15],[1.],[-0.55077864],[1.],[-0.23506841],[-0.11116296],[-0.11303063],[-0.11497226],[-0.11915549],[-0.12508505],[-0.12989275],[-0.12983878],[-0.13138318],[-0.13092328],[-0.12559618]
(0.07782174684037742+0j),[2.65162752e-15],[1.],[-0.51736814],[1.],[-0.23170166],[-0.1131241],[-0.11505944],[-0.11923615],[-0.12515865],[-0.12995887],[-0.12989749],[-0.13143143],[-0.13096469],[-0.1256313],[-0.12043834]
(0.06838565303638879+0j),[4.30383116e-15],[1.],[-0.48608542],[1.],[-0.22637238],[-0.11515574],[-0.11932683],[-0.12524368],[-0.13003668],[-0.12996728],[-0.13149254],[-0.13101691],[-0.12567602],[-0.12047549],[-0.11314538]
(0.06061197290501915+0j),[4.00883698e-15],[1.],[-0.45884198],[1.],[-0.22180594],[-0.11942598],[-0.1253382],[-0.13012497],[-0.13004752],[-0.13156511],[-0.13108062],[-0.1257302],[-0.12052184],[-0.11318478],[-0.10654695]
(0.05227037470810306+0j),[3.15015437e-15],[1.],[-0.42738103],[1.],[-0.2194609],[-0.12543899],[-0.13022097],[-0.13013643],[-0.13164649],[-0.13115407],[-0.1257946],[-0.12057754],[-0.11323229],[-0.10658785],[-0.09993129]
(0.044408228933299744+0j),[2.75578702e-15],[1.],[-0.3953228],[1.],[-0.2183249],[-0.13033144],[-0.13023984],[-0.13174302],[-0.13124325],[-0.12587471],[-0.12064871],[-0.11329422],[-0.10664124],[-0.09997742],[-0.09277237]
(0.040924642962332815+0j),[2.27666112e-15],[1.],[-0.38167544],[1.],[-0.21809677],[-0.13037841],[-0.13187396],[-0.13136567],[-0.12598677],[-0.12075015],[-0.11338417],[-0.10672028],[-0.10004597],[-0.09283165],[-0.08761966]
(0.03442446937378266+0j),[1.40897065e-15],[1.],[-0.35175107],[1.],[-0.21328127],[-0.13205072],[-0.13153157],[-0.12613951],[-0.12089011],[-0.11351031],[-0.10683276],[-0.10014506],[-0.09291692],[-0.08769251],[-0.08271844]
(0.029957557981642277+0j),[1.19857074e-15],[1.],[-0.33011557],[1.],[-0.20914796],[-0.13171613],[-0.12631022],[-0.1210469],[-0.11365235],[-0.1069607],[-0.10025883],[-0.09301649],[-0.0877781],[-0.08278968],[-0.07690276]
(0.026978777139153653+0j),[1.25437183e-15],[1.],[-0.31541148],[1.],[-0.20473934],[-0.12651118],[-0.12123242],[-0.11382159],[-0.10711409],[-0.10039641],[-0.09313808],[-0.08788405],[-0.08288027],[-0.07697755],[-0.07280661]
(0.027445419881623558+0j),[1.31900917e-15],[1.],[-0.32033889],[1.],[-0.19843315],[-0.12143508],[-0.11400693],[-0.10728267],[-0.10054838],[-0.09327379],[-0.08800293],[-0.08298354],[-0.07706426],[-0.07287753],[-0.07170364]
(0.026615609774289086+0j),[1.80676708e-15],[1.],[-0.3169649],[1.],[-0.19349631],[-0.11418086],[-0.10744124],[-0.10069176],[-0.09340175],[-0.08811622],[-0.08308184],[-0.07714771],[-0.07294639],[-0.07175892],[-0.07187147]
(0.025376786285862304+0j),[1.224449e-15],[1.],[-0.31061561],[1.],[-0.18511817],[-0.10759386],[-0.10082997],[-0.09352533],[-0.08822585],[-0.08317778],[-0.07722945],[-0.07301441],[-0.07181409],[-0.07191449],[-0.07077039]
(0.02158621453990528+0j),[3.94441472e-16],[1.],[-0.28734623],[1.],[-0.17516211],[-0.10095735],[-0.09363887],[-0.08832679],[-0.08326625],[-0.07730534],[-0.07307752],[-0.07186566],[-0.07195497],[-0.07080049],[-0.0674282]
(0.0180543429104108+0j),[3.46506599e-16],[1.],[-0.26349603],[1.],[-0.16318809],[-0.09374521],[-0.08842128],[-0.08334918],[-0.07737648],[-0.0731375],[-0.07191472],[-0.07199387],[-0.07083019],[-0.06744925],[-0.06211239]
(0.019364145995984114+0j),[5.90880232e-17],[1.],[-0.27345439],[1.],[-0.15439076],[-0.08851286],[-0.08343008],[-0.07744625],[-0.07319659],[-0.07196352],[-0.07203305],[-0.07086032],[-0.06747088],[-0.06212781],[-0.06054297]
(0.01793331937955722+0j),[-4.21238262e-16],[1.],[-0.26356782],[1.],[-0.1491524],[-0.0835111],[-0.07751659],[-0.07325636],[-0.07201353],[-0.07207369],[-0.07089197],[-0.06749463],[-0.0621444],[-0.06055359],[-0.06054848]
(0.01646350132759447+0j),[-9.28024749e-16],[1.],[-0.25286636],[1.],[-0.14182034],[-0.07758881],[-0.07331877],[-0.07206628],[-0.07211731],[-0.07092729],[-0.06752171],[-0.06216375],[-0.0605672],[-0.06055693],[-0.05822647]
(0.0136160349578235+0j),[-1.32202178e-15],[1.],[-0.23026017],[1.],[-0.13212722],[-0.07337693],[-0.07211623],[-0.07215936],[-0.07096166],[-0.06754937],[-0.06218413],[-0.06058173],[-0.06056693],[-0.05823226],[-0.05447204]
(0.012197189560682702+0j),[-1.47720099e-15],[1.],[-0.21817503],[1.],[-0.12399113],[-0.0721648],[-0.07220084],[-0.07099639],[-0.06757741],[-0.06220572],[-0.0605983],[-0.06057855],[-0.05823898],[-0.05447632],[-0.0505589]
(0.010783573136140503+0j),[-1.93419772e-15],[1.],[-0.20535165],[1.],[-0.11996004],[-0.07224016],[-0.07102974],[-0.06760492],[-0.06222797],[-0.06061521],[-0.06059167],[-0.05824811],[-0.0544812],[-0.05056198],[-0.04775008]
(0.015313940199589402+0j),[-7.6016372e-16],[1.],[-0.24467861],[1.],[-0.12302025],[-0.07105918],[-0.06762949],[-0.06224833],[-0.06063174],[-0.06060464],[-0.05825797],[-0.05448837],[-0.05056665],[-0.04775236],[-0.05074633]
(0.01862647197762871+0j),[-4.87855304e-16],[1.],[-0.26952712],[1.],[-0.12906277],[-0.06765181],[-0.06226722],[-0.06064749],[-0.06061758],[-0.05826831],[-0.05449641],[-0.05057259],[-0.04775626],[-0.05074873],[-0.05797756]
(0.026048153840450484+0j),[-1.39105815e-15],[1.],[-0.3176268],[1.],[-0.13388415],[-0.06228276],[-0.06066081],[-0.0606288],[-0.05827758],[-0.05450389],[-0.05057843],[-0.04776047],[-0.05075167],[-0.05797926],[-0.06621411]
(0.03281110414161916+0j),[-1.26990081e-15],[1.],[-0.35509009],[1.],[-0.13815128],[-0.06067151],[-0.060638],[-0.05828532],[-0.05451027],[-0.05058347],[-0.04776442],[-0.0507546],[-0.05798126],[-0.06621517],[-0.07585631]
(0.031403116531302316+0j),[-6.16810135e-16],[1.],[-0.34716462],[1.],[-0.13985272],[-0.06064497],[-0.05829136],[-0.05451526],[-0.05058741],[-0.0477676],[-0.05075707],[-0.05798298],[-0.06621614],[-0.07585699],[-0.07917323]
(0.03148726338722625+0j),[-7.0968716e-16],[1.],[-0.34726792],[1.],[-0.13894257],[-0.05829637],[-0.05451957],[-0.05059106],[-0.04777059],[-0.05075949],[-0.05798479],[-0.06621744],[-0.07585782],[-0.07917362],[-0.07829097]
(0.02632930240722469+0j),[-9.38024572e-16],[1.],[-0.3178233],[1.],[-0.13328901],[-0.0545241],[-0.05059486],[-0.04777377],[-0.05076222],[-0.05798703],[-0.06621923],[-0.07585914],[-0.07917466],[-0.07829148],[-0.07498747]
(0.024667241400934906+0j),[-1.09875868e-16],[1.],[-0.30766092],[1.],[-0.12504692],[-0.05059864],[-0.04777662],[-0.050765],[-0.05798929],[-0.06622117],[-0.07586065],[-0.07917595],[-0.07829226],[-0.07498808],[-0.07051781]
(0.03679620008573631+0j),[-1.17999527e-16],[1.],[-0.37420954],[1.],[-0.12751409],[-0.04777932],[-0.05076741],[-0.05799136],[-0.06622294],[-0.0758621],[-0.07917713],[-0.07829313],[-0.07498862],[-0.07051817],[-0.07691223]
(0.03395962452998722+0j),[4.57014359e-16],[1.],[-0.35948285],[1.],[-0.13050034],[-0.05076939],[-0.05799353],[-0.06622464],[-0.07586363],[-0.0791783],[-0.07829422],[-0.07498943],[-0.0705186],[-0.07691247],[-0.08271787]
(0.03276648051560392+0j),[6.88941565e-16],[1.],[-0.35297542],[1.],[-0.13109546],[-0.05799583],[-0.06622678],[-0.07586541],[-0.07917985],[-0.07829565],[-0.07499048],[-0.07051913],[-0.07691296],[-0.08271836],[-0.08032334]
(0.028544481335858768+0j),[4.32693973e-16],[1.],[-0.32962171],[1.],[-0.13495868],[-0.06622986],[-0.07586836],[-0.07918246],[-0.07829791],[-0.0749924],[-0.07052073],[-0.07691431],[-0.08271934],[-0.0803245],[-0.07695923]
(0.028585016395632636+0j),[7.96535948e-16],[1.],[-0.32982995],[1.],[-0.14058276],[-0.07587311],[-0.07918695],[-0.07830192],[-0.07499595],[-0.07052384],[-0.07691708],[-0.08272182],[-0.08032651],[-0.07696099],[-0.07434806]
(0.024548769853208176+0j),[8.11519584e-16],[1.],[-0.30587967],[1.],[-0.14755364],[-0.07919379],[-0.07830826],[-0.07500173],[-0.07052904],[-0.07692194],[-0.08272635],[-0.08033056],[-0.07696454],[-0.07435126],[-0.07167348]
(0.022423527744973044+0j),[6.67083504e-16],[1.],[-0.29260434],[1.],[-0.14667969],[-0.07831798],[-0.07501073],[-0.07053725],[-0.07692994],[-0.08273408],[-0.08033766],[-0.07697101],[-0.07435702],[-0.0716787],[-0.06747569]
(0.02585931370698925+0j),[8.30323483e-16],[1.],[-0.31437167],[1.],[-0.14676777],[-0.07502183],[-0.07054745],[-0.07694004],[-0.08274399],[-0.08034685],[-0.07697942],[-0.07436472],[-0.07168544],[-0.06748158],[-0.06843801]
(0.02870071969277542+0j),[1.22523157e-15],[1.],[-0.33108535],[1.],[-0.14780842],[-0.07055803],[-0.07695069],[-0.08275452],[-0.08035672],[-0.07698847],[-0.07437297],[-0.07169287],[-0.06748795],[-0.0684437],[-0.0727749]
(0.034417809003214325+0j),[7.06003154e-16],[1.],[-0.36189268],[1.],[-0.14870603],[-0.07696025],[-0.08276415],[-0.08036572],[-0.07699676],[-0.07438056],[-0.07169971],[-0.06749391],[-0.06844882],[-0.07277958],[-0.07813846]
(0.04236368589619412+0j),[6.10988154e-16],[1.],[-0.4000304],[1.],[-0.16288535],[-0.0827722],[-0.08037324],[-0.07700372],[-0.07438703],[-0.07170552],[-0.06749888],[-0.06845328],[-0.07278322],[-0.07814177],[-0.08591705]
(0.050924622179815436+0j),[6.57711604e-16],[1.],[-0.43649231],[1.],[-0.17711159],[-0.08038339],[-0.0770132],[-0.07439585],[-0.07171365],[-0.06750615],[-0.06845984],[-0.07278911],[-0.078147],[-0.0859216],[-0.0943287]
(0.046292100373303224+0j),[1.78809175e-16],[1.],[-0.41625387],[1.],[-0.17653839],[-0.07702589],[-0.07440768],[-0.07172448],[-0.06751604],[-0.06846901],[-0.07279758],[-0.07815478],[-0.08592857],[-0.09433514],[-0.0961419]
(0.044353791934595134+0j),[8.7488357e-16],[1.],[-0.40730022],[1.],[-0.16988804],[-0.07441988],[-0.07173573],[-0.06752619],[-0.06847835],[-0.07280655],[-0.07816286],[-0.08593601],[-0.09434172],[-0.09614786],[-0.0928491]
(0.05040352866418368+0j),[7.30204942e-16],[1.],[-0.43293865],[1.],[-0.1691726],[-0.07174803],[-0.06753695],[-0.0684883],[-0.07281606],[-0.07817156],[-0.08594391],[-0.09434882],[-0.09615341],[-0.09285449],[-0.09473985]
(0.04599225444066863+0j),[1.64060347e-15],[1.],[-0.41369782],[1.],[-0.16721406],[-0.06754942],[-0.06849986],[-0.07282686],[-0.07818176],[-0.085953],[-0.09435717],[-0.09616032],[-0.09285983],[-0.0947452],[-0.0954526]
(0.04053855831259246+0j),[1.28420195e-15],[1.],[-0.38871322],[1.],[-0.15803218],[-0.06851495],[-0.07283973],[-0.07819319],[-0.0859647],[-0.09436681],[-0.09616895],[-0.0928672],[-0.0947513],[-0.09545778],[-0.09046705]
(0.039045235800777706+0j),[8.77277059e-16],[1.],[-0.38158329],[1.],[-0.1553725],[-0.07285271],[-0.07820508],[-0.08597592],[-0.09437679],[-0.0961779],[-0.09287448],[-0.09475715],[-0.09546335],[-0.09047227],[-0.08684368]
(0.03909907449744901+0j),[4.2631052e-15],[1.],[-0.38188967],[1.],[-0.15894128],[-0.07821836],[-0.08598769],[-0.09438822],[-0.09618799],[-0.09288287],[-0.09476455],[-0.09546961],[-0.09047759],[-0.08684857],[-0.08607553]
(0.0352340151047099+0j),[4.14273475e-15],[1.],[-0.36282535],[1.],[-0.16219475],[-0.08600139],[-0.09440147],[-0.09620012],[-0.09289363],[-0.09477414],[-0.095478],[-0.09048486],[-0.08685472],[-0.08608084],[-0.08396249]
(0.03926527274861637+0j),[3.9919077e-15],[1.],[-0.38300269],[1.],[-0.17010972],[-0.09441732],[-0.09621513],[-0.09290693],[-0.09478657],[-0.09548933],[-0.0904947],[-0.08686322],[-0.08608851],[-0.0839692],[-0.08409237]
(0.035041584894989694+0j),[4.08590379e-15],[1.],[-0.36222721],[1.],[-0.17846496],[-0.09623963],[-0.09292951],[-0.09480779],[-0.09550901],[-0.09051237],[-0.08687916],[-0.08610292],[-0.08398156],[-0.08410353],[-0.08402192]
(0.0390517041190773+0j),[3.47133409e-15],[1.],[-0.3824149],[1.],[-0.18023955],[-0.09296476],[-0.0948409],[-0.09554033],[-0.09054104],[-0.0869053],[-0.08612662],[-0.08400353],[-0.08412198],[-0.08403868],[-0.08396241]
(0.044385123675162425+0j),[2.31608651e-15],[1.],[-0.40717154],[1.],[-0.18203449],[-0.09487673],[-0.09557417],[-0.09057246],[-0.08693432],[-0.08615335],[-0.0840278],[-0.08414396],[-0.08405782],[-0.08397876],[-0.08903262]
(0.04730418748974221+0j),[2.49380512e-15],[1.],[-0.41977816],[1.],[-0.18814673],[-0.09560503],[-0.09060093],[-0.08696059],[-0.08617781],[-0.08405024],[-0.08416432],[-0.0840759],[-0.08399424],[-0.0890459],[-0.093238]
(0.0493376841028417+0j),[3.49503048e-15],[1.],[-0.42815117],[1.],[-0.19124079],[-0.09063219],[-0.08698908],[-0.08620516],[-0.08407552],[-0.08418749],[-0.08409685],[-0.08401281],[-0.08906183],[-0.09325213],[-0.09560146]
(0.06168532792135583+0j),[1.08486479e-15],[1.],[-0.47612781],[1.],[-0.19264947],[-0.08701962],[-0.08623464],[-0.08410203],[-0.08421232],[-0.08411994],[-0.08403316],[-0.08908012],[-0.09326791],[-0.09561489],[-0.1019852]
(0.06430591614634774+0j),[2.85634272e-15],[1.],[-0.48479414],[1.],[-0.19538488],[-0.08626002],[-0.08412513],[-0.08423353],[-0.08413983],[-0.08405149],[-0.08909575],[-0.09328239],[-0.09562624],[-0.10199585],[-0.1083388]
(0.06435750149532497+0j),[-3.55823183e-15],[1.],[-0.48414772],[1.],[-0.19552279],[-0.08415015],[-0.08425547],[-0.0841586],[-0.08406922],[-0.08911229],[-0.09329574],[-0.09563883],[-0.10200574],[-0.10834797],[-0.10923776]
(0.07168435607073477+0j),[-5.75248822e-15],[1.],[-0.50873824],[1.],[-0.19612752],[-0.08428065],[-0.0841805],[-0.08408913],[-0.08913137],[-0.09331252],[-0.09565279],[-0.10201882],[-0.10835738],[-0.10924739],[-0.11195042]
(0.07837277598336682+0j),[-3.91601219e-15],[1.],[-0.5294657],[1.],[-0.20136565],[-0.08420643],[-0.08411123],[-0.08915199],[-0.09333208],[-0.0956694],[-0.10203273],[-0.10837024],[-0.10925715],[-0.111958],[-0.11705796]
(0.08410108654165155+0j),[-2.79854442e-15],[1.],[-0.54594143],[1.],[-0.20548789],[-0.08414004],[-0.08917766],[-0.09335671],[-0.0956921],[-0.10205078],[-0.10838764],[-0.10927138],[-0.11196874],[-0.11706891],[-0.12124931]
(0.07832596751829123+0j),[-5.1786599e-15],[1.],[-0.52669383],[1.],[-0.20510637],[-0.08921167],[-0.0933879],[-0.0957203],[-0.10207665],[-0.10840976],[-0.10929126],[-0.11198492],[-0.11708264],[-0.12125959],[-0.12093055]
(0.0762393121046436+0j),[1.89254326e-15],[1.],[-0.5190915],[1.],[-0.20714969],[-0.0934231],[-0.09575199],[-0.10210606],[-0.10843586],[-0.10931442],[-0.11200524],[-0.11709911],[-0.12127329],[-0.12094378],[-0.1179001]
(0.07312312933590599+0j),[6.28983547e-16],[1.],[-0.50819721],[1.],[-0.209279],[-0.09578947],[-0.10214059],[-0.10846731],[-0.10934399],[-0.11203146],[-0.11712161],[-0.12129359],[-0.12096034],[-0.1179149],[-0.11581848]
(0.06917484130514732+0j),[4.76063232e-15],[1.],[-0.49444032],[1.],[-0.2088747],[-0.10218631],[-0.10850803],[-0.10938219],[-0.11206811],[-0.11715331],[-0.12132192],[-0.12098667],[-0.11793527],[-0.11583733],[-0.11303981]
(0.056923085262055015+0j),[-4.60743901e-15],[1.],[-0.4494109],[1.],[-0.20866583],[-0.10855741],[-0.10942686],[-0.11211067],[-0.11719287],[-0.1213575],[-0.12101887],[-0.1179633],[-0.11586094],[-0.11306113],[-0.10642974]
(0.04608808520472351+0j),[-5.04257812e-15],[1.],[-0.40508207],[1.],[-0.20497064],[-0.1094814],[-0.11216254],[-0.11724199],[-0.12140402],[-0.12106131],[-0.11800111],[-0.11589471],[-0.11309111],[-0.10645568],[-0.09635622]
(0.03776900191766375+0j),[-1.07711841e-14],[1.],[-0.367397],[1.],[-0.19665614],[-0.11222738],[-0.11730424],[-0.12146437],[-0.12111722],[-0.11805243],[-0.11594135],[-0.11313273],[-0.10649232],[-0.09638814],[-0.08710829]
(0.031097510353781402+0j),[-1.64984863e-14],[1.],[-0.33416042],[1.],[-0.19140804],[-0.11737322],[-0.12153111],[-0.1211801],[-0.11811044],[-0.11599454],[-0.11318098],[-0.10653503],[-0.09642517],[-0.0871405],[-0.07911031]
(0.035084250710908656+0j),[-1.00551735e-14],[1.],[-0.35775626],[1.],[-0.19547759],[-0.12160815],[-0.12125349],[-0.11817857],[-0.11605831],[-0.11323908],[-0.10658718],[-0.09647063],[-0.08718024],[-0.07914427],[-0.07802518]
(0.031874874688276635+0j),[-1.12569951e-14],[1.],[-0.34247501],[1.],[-0.20066543],[-0.12134731],[-0.11826687],[-0.11614104],[-0.11331585],[-0.10665689],[-0.09653253],[-0.08723456],[-0.07919131],[-0.07806564],[-0.07895933]
(0.027524037225835934+0j),[-1.84418728e-14],[1.],[-0.31960456],[1.],[-0.19612404],[-0.11837555],[-0.11624347],[-0.11341176],[-0.10674449],[-0.09661107],[-0.08730427],[-0.07925284],[-0.07811905],[-0.07900648],[-0.07466204]
(0.03196483646311749+0j),[-1.27992058e-14],[1.],[-0.346157],[1.],[-0.1935739],[-0.11635383],[-0.11351536],[-0.10683953],[-0.09669676],[-0.08738062],[-0.07932039],[-0.07817908],[-0.07905833],[-0.07470555],[-0.07508261]
(0.02658339352475878+0j),[-1.23884568e-14],[1.],[-0.31672584],[1.],[-0.19122191],[-0.11362429],[-0.10693922],[-0.09678692],[-0.08746099],[-0.07939148],[-0.0782424],[-0.07911424],[-0.07475199],[-0.07512224],[-0.0747515]
(0.0243166072904519+0j),[-1.63939422e-14],[1.],[-0.30393278],[1.],[-0.18372641],[-0.10704552],[-0.09688231],[-0.08754614],[-0.07946768],[-0.07831097],[-0.07917391],[-0.07480385],[-0.07516456],[-0.0747866],[-0.06998679]
(0.02232741334080358+0j),[-2.03048144e-14],[1.],[-0.29208606],[1.],[-0.17436181],[-0.09697816],[-0.08763238],[-0.0795444],[-0.07838082],[-0.07923636],[-0.07485737],[-0.07520969],[-0.07482368],[-0.07001693],[-0.06720469]
(0.021447413049077563+0j),[-2.53039788e-14],[1.],[-0.28692842],[1.],[-0.1623599],[-0.08771719],[-0.07961983],[-0.07844905],[-0.07929757],[-0.07490982],[-0.07525452],[-0.07486036],[-0.07004608],[-0.06722658],[-0.06528707]
(0.023148857643374942+0j),[-6.69442144e-15],[1.],[-0.29844531],[1.],[-0.15379605],[-0.07968835],[-0.0785114],[-0.0793527],[-0.07495706],[-0.07529513],[-0.07489307],[-0.07007146],[-0.06724606],[-0.06530082],[-0.06600287]
(0.02921640673984047+0j),[3.06159763e-14],[1.],[-0.33488795],[1.],[-0.15116305],[-0.07856439],[-0.07939993],[-0.07499777],[-0.07532949],[-0.07492155],[-0.07009355],[-0.0672627],[-0.06531285],[-0.06601014],[-0.07141656]
(0.03661125227237761+0j),[5.65147953e-15],[1.],[-0.37370053],[1.],[-0.15851567],[-0.0794441],[-0.07503594],[-0.07536127],[-0.07494841],[-0.07011503],[-0.06727905],[-0.06532394],[-0.06601776],[-0.07142153],[-0.07990339]
(0.044949469270130195+0j),[6.46401723e-15],[1.],[-0.4121835],[1.],[-0.16811224],[-0.07507917],[-0.07539964],[-0.07497961],[-0.07014065],[-0.0673001],[-0.06534001],[-0.0660286],[-0.07142999],[-0.07990773],[-0.08861964]
(0.038546965947770406+0j),[6.27128874e-15],[1.],[-0.38214476],[1.],[-0.16468691],[-0.07544347],[-0.07501846],[-0.07017206],[-0.06732521],[-0.0653609],[-0.06604672],[-0.07144134],[-0.07991759],[-0.08862531],[-0.08955963]
(0.03623195647816572+0j),[7.20447333e-18],[1.],[-0.37046144],[1.],[-0.1603334],[-0.07505355],[-0.07020238],[-0.0673505],[-0.06538108],[-0.06606245],[-0.07145543],[-0.07992675],[-0.0886331],[-0.08956279],[-0.08484996]
(0.030585606486878417+0j),[-9.24838072e-15],[1.],[-0.34070649],[1.],[-0.15527],[-0.07023091],[-0.06737513],[-0.06540174],[-0.06607948],[-0.07147005],[-0.07993831],[-0.08864221],[-0.08956934],[-0.08485491],[-0.08018305]
(0.02640810385765183+0j),[1.28962782e-14],[1.],[-0.31682181],[1.],[-0.14439226],[-0.06739914],[-0.06542244],[-0.0660974],[-0.07148512],[-0.07995129],[-0.08865295],[-0.08957762],[-0.08486033],[-0.08018682],[-0.07413405]
