Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.08855238635114569+0j),[4.4659571e-16],[1.],[-0.55079322],[1.],[-0.23503872],[-0.11113597],[-0.11300884],[-0.1149552],[-0.11914281],[-0.12507629],[-0.1298873],[-0.12983599],[-0.13138263],[-0.13092453],[-0.12559884]
(0.07782719454103097+0j),[5.0691028e-16],[1.],[-0.51738706],[1.],[-0.23167821],[-0.11310211],[-0.1150422],[-0.11922331],[-0.12514976],[-0.1299533],[-0.1298946],[-0.1314308],[-0.13096587],[-0.12563391],[-0.1204421]
(0.06839190755734036+0j),[1.64098335e-15],[1.],[-0.4861076],[1.],[-0.22635481],[-0.11513833],[-0.11931383],[-0.12523464],[-0.13003099],[-0.12996429],[-0.13149183],[-0.13101802],[-0.12567857],[-0.1204792],[-0.11315]
(0.06061862204532957+0j),[1.36263652e-15],[1.],[-0.45886638],[1.],[-0.22179359],[-0.11941283],[-0.12532902],[-0.13011916],[-0.13004442],[-0.1315643],[-0.13108166],[-0.1257327],[-0.1205255],[-0.11318936],[-0.10655219]
(0.05227699019584166+0j),[2.00835714e-15],[1.],[-0.4274068],[1.],[-0.21945325],[-0.12542968],[-0.13021504],[-0.13013323],[-0.1316456],[-0.13115503],[-0.12579704],[-0.12058116],[-0.11323683],[-0.10659305],[-0.09993694]
(0.04441451617954265+0j),[2.20722055e-15],[1.],[-0.39534916],[1.],[-0.21832135],[-0.1303254],[-0.13023655],[-0.13174205],[-0.13124414],[-0.12587709],[-0.12065228],[-0.11329872],[-0.10664642],[-0.09998304],[-0.09277824]
(0.04093066077393627+0j),[3.02958654e-15],[1.],[-0.38170145],[1.],[-0.21809652],[-0.13037502],[-0.1318729],[-0.13136649],[-0.12598908],[-0.12075367],[-0.11338863],[-0.10672542],[-0.10005156],[-0.0928375],[-0.08762556]
(0.03442985259326144+0j),[2.05211404e-15],[1.],[-0.35177642],[1.],[-0.21328357],[-0.13204956],[-0.13153231],[-0.12614175],[-0.12089357],[-0.11351472],[-0.10683786],[-0.10015062],[-0.09292274],[-0.08769839],[-0.08272423]
(0.02996234493825102+0j),[2.43680262e-15],[1.],[-0.33013977],[1.],[-0.20915231],[-0.13171679],[-0.1263124],[-0.12105031],[-0.11365672],[-0.10696577],[-0.10026437],[-0.09302229],[-0.08778397],[-0.08279546],[-0.07690834]
(0.026983017280913065+0j),[2.43942834e-15],[1.],[-0.31543417],[1.],[-0.20474523],[-0.12651331],[-0.12123578],[-0.11382592],[-0.10711913],[-0.10040193],[-0.09314387],[-0.08788991],[-0.08288604],[-0.07698313],[-0.0728119]
(0.02744932380813195+0j),[2.93790668e-15],[1.],[-0.3203597],[1.],[-0.19844015],[-0.12143841],[-0.11401124],[-0.1072877],[-0.10055388],[-0.09327958],[-0.08800878],[-0.08298932],[-0.07706985],[-0.07288282],[-0.07170854]
(0.02661907222809622+0j),[3.37881813e-15],[1.],[-0.31698379],[1.],[-0.1935041],[-0.11418515],[-0.10744626],[-0.10069725],[-0.09340753],[-0.08812208],[-0.08308762],[-0.0771533],[-0.07295169],[-0.07176383],[-0.07187595]
(0.025379788726675418+0j),[3.68898279e-15],[1.],[-0.31063251],[1.],[-0.18512649],[-0.10759887],[-0.10083547],[-0.09353111],[-0.0882317],[-0.08318356],[-0.07723505],[-0.07301972],[-0.07181902],[-0.07191898],[-0.07077443]
(0.021588647761484198+0j),[2.96313462e-15],[1.],[-0.28736124],[1.],[-0.17517072],[-0.10096285],[-0.09364466],[-0.08833265],[-0.08327204],[-0.07731094],[-0.07308284],[-0.0718706],[-0.07195947],[-0.07080454],[-0.0674318]
(0.01805626730683324+0j),[2.12734565e-15],[1.],[-0.26350913],[1.],[-0.16319676],[-0.09375099],[-0.08842715],[-0.08335498],[-0.07738209],[-0.07314283],[-0.07191967],[-0.07199837],[-0.07083425],[-0.06745286],[-0.06211557]
(0.019365826096638578+0j),[2.39558106e-15],[1.],[-0.27346549],[1.],[-0.15439929],[-0.08851874],[-0.08343589],[-0.07745188],[-0.07320192],[-0.07196848],[-0.07203757],[-0.07086438],[-0.0674745],[-0.06213099],[-0.0605457]
(0.017934662124236344+0j),[2.44784919e-15],[1.],[-0.2635771],[1.],[-0.14916059],[-0.08351693],[-0.07752223],[-0.0732617],[-0.0720185],[-0.07207821],[-0.07089605],[-0.06749827],[-0.0621476],[-0.06055632],[-0.06055077]
(0.01646454404927209+0j),[2.5632833e-15],[1.],[-0.2528739],[1.],[-0.14182808],[-0.07759446],[-0.07332413],[-0.07207126],[-0.07212185],[-0.07093138],[-0.06752535],[-0.06216694],[-0.06056995],[-0.06055922],[-0.05822837]
(0.013616782807757457+0j),[1.88668644e-15],[1.],[-0.23026614],[1.],[-0.13213441],[-0.07338231],[-0.07212122],[-0.0721639],[-0.07096575],[-0.06755302],[-0.06218733],[-0.06058448],[-0.06056924],[-0.05823416],[-0.05447356]
(0.012197724286861908+0j),[1.45740906e-15],[1.],[-0.21817954],[1.],[-0.1239977],[-0.0721698],[-0.0722054],[-0.07100049],[-0.06758107],[-0.06220892],[-0.06060106],[-0.06058086],[-0.05824088],[-0.05447785],[-0.05056008]
(0.01078393055128872+0j),[1.15237051e-15],[1.],[-0.20535486],[1.],[-0.11996593],[-0.07224473],[-0.07103386],[-0.06760858],[-0.06223118],[-0.06061798],[-0.06059398],[-0.05825002],[-0.05448273],[-0.05056317],[-0.04775095]
(0.015314210339892975+0j),[1.44587592e-15],[1.],[-0.24468064],[1.],[-0.12302542],[-0.07106331],[-0.06763317],[-0.06225155],[-0.06063451],[-0.06060695],[-0.05825987],[-0.05448991],[-0.05056783],[-0.04775323],[-0.05074692]
(0.018626624649179302+0j),[2.09802698e-15],[1.],[-0.26952814],[1.],[-0.12906725],[-0.06765549],[-0.06227045],[-0.06065026],[-0.06061991],[-0.05827022],[-0.05449795],[-0.05057378],[-0.04775714],[-0.05074932],[-0.05797791]
(0.026048189254148455+0j),[2.3929965e-15],[1.],[-0.31762697],[1.],[-0.13388797],[-0.06228599],[-0.06066359],[-0.06063112],[-0.0582795],[-0.05450542],[-0.05057962],[-0.04776135],[-0.05075226],[-0.05797961],[-0.06621424]
(0.032811010763600976+0j),[2.27508032e-15],[1.],[-0.35508958],[1.],[-0.13815448],[-0.06067429],[-0.06064034],[-0.05828724],[-0.05451181],[-0.05058466],[-0.04776531],[-0.0507552],[-0.05798161],[-0.0662153],[-0.07585627]
(0.03140292046214478+0j),[1.40263343e-15],[1.],[-0.34716355],[1.],[-0.13985533],[-0.0606473],[-0.05829328],[-0.05451681],[-0.0505886],[-0.04776848],[-0.05075767],[-0.05798333],[-0.06621627],[-0.07585695],[-0.07917305]
(0.031486985327629106+0j),[8.8885137e-16],[1.],[-0.34726642],[1.],[-0.13894461],[-0.0582983],[-0.05452111],[-0.05059226],[-0.04777147],[-0.05076009],[-0.05798514],[-0.06621757],[-0.07585778],[-0.07917344],[-0.07829068]
(0.026328991319299888+0j),[2.94618619e-16],[1.],[-0.31782147],[1.],[-0.13329057],[-0.05452564],[-0.05059606],[-0.04777465],[-0.05076281],[-0.05798738],[-0.06621937],[-0.0758591],[-0.07917448],[-0.07829119],[-0.07498709]
(0.024666902033782818+0j),[-1.72664927e-16],[1.],[-0.30765886],[1.],[-0.12504802],[-0.05059983],[-0.04777751],[-0.0507656],[-0.05798964],[-0.0662213],[-0.07586061],[-0.07917578],[-0.07829197],[-0.0749877],[-0.07051737]
(0.036795759966431606+0j),[6.83680618e-16],[1.],[-0.37420741],[1.],[-0.12751481],[-0.04778021],[-0.05076801],[-0.05799171],[-0.06622307],[-0.07586206],[-0.07917695],[-0.07829284],[-0.07498825],[-0.07051773],[-0.07691176]
(0.03395918736216375+0j),[-4.95919785e-17],[1.],[-0.35948065],[1.],[-0.13050073],[-0.05076999],[-0.05799388],[-0.06622478],[-0.07586359],[-0.07917812],[-0.07829393],[-0.07498906],[-0.07051816],[-0.076912],[-0.08271738]
(0.03276604959573335+0j),[9.04080695e-16],[1.],[-0.35297322],[1.],[-0.13109556],[-0.05799618],[-0.06622692],[-0.07586537],[-0.07917967],[-0.07829537],[-0.07499011],[-0.07051868],[-0.07691249],[-0.08271787],[-0.08032284]
(0.028544086136712908+0j),[7.17945229e-16],[1.],[-0.32961954],[1.],[-0.13495853],[-0.06623],[-0.07586832],[-0.07918228],[-0.07829763],[-0.07499203],[-0.07052029],[-0.07691383],[-0.08271885],[-0.08032401],[-0.07695874]
(0.028584637165366432+0j),[1.29857123e-15],[1.],[-0.32982788],[1.],[-0.14058242],[-0.07587307],[-0.07918677],[-0.07830164],[-0.07499558],[-0.0705234],[-0.07691661],[-0.08272133],[-0.08032602],[-0.07696049],[-0.07434759]
(0.02454843781832217+0j),[1.16938385e-15],[1.],[-0.30587771],[1.],[-0.14755315],[-0.07919361],[-0.07830798],[-0.07500136],[-0.0705286],[-0.07692147],[-0.08272586],[-0.08033006],[-0.07696405],[-0.07435078],[-0.07167302]
(0.02242323351129466+0j),[1.2255582e-15],[1.],[-0.29260253],[1.],[-0.14667909],[-0.0783177],[-0.07501035],[-0.07053681],[-0.07692947],[-0.08273359],[-0.08033716],[-0.07697051],[-0.07435654],[-0.07167825],[-0.06747527]
(0.025859027242317437+0j),[1.25012388e-15],[1.],[-0.31437003],[1.],[-0.14676709],[-0.07502145],[-0.07054701],[-0.07693957],[-0.0827435],[-0.08034636],[-0.07697893],[-0.07436424],[-0.07168498],[-0.06748116],[-0.06843762]
(0.028700450169304344+0j),[1.20522134e-15],[1.],[-0.33108389],[1.],[-0.14780769],[-0.07055758],[-0.07695022],[-0.08275403],[-0.08035623],[-0.07698797],[-0.07437249],[-0.07169241],[-0.06748752],[-0.06844331],[-0.07277455]
(0.0344175506685152+0j),[5.55292048e-16],[1.],[-0.36189142],[1.],[-0.14870528],[-0.07695978],[-0.08276366],[-0.08036522],[-0.07699626],[-0.07438009],[-0.07169926],[-0.06749348],[-0.06844843],[-0.07277923],[-0.07813815]
(0.0423634398399887+0j),[8.97381135e-16],[1.],[-0.40002934],[1.],[-0.16288461],[-0.08277172],[-0.08037275],[-0.07700322],[-0.07438655],[-0.07170507],[-0.06749846],[-0.06845289],[-0.07278287],[-0.07814147],[-0.08591679]
(0.05092439520229698+0j),[5.33366958e-16],[1.],[-0.43649143],[1.],[-0.17711088],[-0.08038289],[-0.07701271],[-0.07439538],[-0.07171319],[-0.06750572],[-0.06845945],[-0.07278876],[-0.07814669],[-0.08592134],[-0.09432848]
(0.046291920033446565+0j),[6.2568709e-17],[1.],[-0.41625314],[1.],[-0.17653771],[-0.0770254],[-0.07440721],[-0.07172402],[-0.06751562],[-0.06846862],[-0.07279723],[-0.07815448],[-0.08592831],[-0.09433492],[-0.09614172]
(0.04435364904404105+0j),[1.55282023e-16],[1.],[-0.40729964],[1.],[-0.1698874],[-0.0744194],[-0.07173527],[-0.06752576],[-0.06847796],[-0.0728062],[-0.07816255],[-0.08593574],[-0.0943415],[-0.09614768],[-0.09284895]
(0.05040341065559474+0j),[-1.09982261e-16],[1.],[-0.43293821],[1.],[-0.16917201],[-0.07174757],[-0.06753652],[-0.06848791],[-0.07281571],[-0.07817126],[-0.08594365],[-0.0943486],[-0.09615323],[-0.09285434],[-0.09473973]
(0.04599216994814447+0j),[-8.9778498e-16],[1.],[-0.4136975],[1.],[-0.16721352],[-0.06754899],[-0.06849947],[-0.07282651],[-0.07818145],[-0.08595274],[-0.09435695],[-0.09616014],[-0.09285969],[-0.09474508],[-0.09545251]
(0.040538502576907276+0j),[-4.63981308e-15],[1.],[-0.388713],[1.],[-0.15803169],[-0.06851456],[-0.07283938],[-0.07819288],[-0.08596444],[-0.09436659],[-0.09616877],[-0.09286705],[-0.09475118],[-0.09545769],[-0.09046699]
(0.03904520184325498+0j),[-1.21858782e-14],[1.],[-0.38158316],[1.],[-0.15537207],[-0.07285235],[-0.07820477],[-0.08597566],[-0.09437657],[-0.09617771],[-0.09287433],[-0.09475704],[-0.09546326],[-0.09047221],[-0.08684364]
(0.039099058657010945+0j),[-6.14437637e-15],[1.],[-0.38188962],[1.],[-0.1589409],[-0.07821805],[-0.08598742],[-0.094388],[-0.0961878],[-0.09288272],[-0.09476444],[-0.09546953],[-0.09047753],[-0.08684853],[-0.08607551]
(0.03523401439398878+0j),[-9.03670855e-15],[1.],[-0.36282536],[1.],[-0.16219444],[-0.08600113],[-0.09440125],[-0.09619993],[-0.09289348],[-0.09477403],[-0.09547791],[-0.0904848],[-0.08685468],[-0.08608081],[-0.08396248]
(0.03926528479085702+0j),[-1.14900225e-14],[1.],[-0.38300276],[1.],[-0.17010946],[-0.09441709],[-0.09621495],[-0.09290678],[-0.09478645],[-0.09548924],[-0.09049464],[-0.08686318],[-0.08608849],[-0.0839692],[-0.08409238]
(0.0350416056163155+0j),[-8.96288587e-15],[1.],[-0.36222732],[1.],[-0.17846476],[-0.09623945],[-0.09292936],[-0.09480768],[-0.09550892],[-0.0905123],[-0.08687912],[-0.0861029],[-0.08398155],[-0.08410354],[-0.08402194]
(0.039051733594088166+0j),[-1.03932112e-14],[1.],[-0.38241505],[1.],[-0.18023939],[-0.09296461],[-0.09484078],[-0.09554024],[-0.09054098],[-0.08690526],[-0.0861266],[-0.08400352],[-0.08412199],[-0.08403871],[-0.08396244]
(0.0443851608641002+0j),[-8.3094197e-15],[1.],[-0.4071717],[1.],[-0.18203437],[-0.09487661],[-0.09557408],[-0.09057239],[-0.08693428],[-0.08615332],[-0.0840278],[-0.08414397],[-0.08405784],[-0.08397879],[-0.08903266]
(0.04730422969521147+0j),[-1.09076006e-14],[1.],[-0.41977833],[1.],[-0.18814665],[-0.09560494],[-0.09060087],[-0.08696055],[-0.08617778],[-0.08405023],[-0.08416433],[-0.08407592],[-0.08399426],[-0.08904593],[-0.09323804]
(0.049337729374502336+0j),[-5.32855396e-15],[1.],[-0.42815136],[1.],[-0.19124074],[-0.09063212],[-0.08698904],[-0.08620514],[-0.08407552],[-0.08418749],[-0.08409687],[-0.08401284],[-0.08906187],[-0.09325216],[-0.0956015]
(0.06168537898700007+0j),[-2.30542934e-14],[1.],[-0.47612799],[1.],[-0.19264945],[-0.08701958],[-0.08623462],[-0.08410203],[-0.08421233],[-0.08411996],[-0.08403318],[-0.08908015],[-0.09326794],[-0.09561494],[-0.10198524]
(0.06430596735970533+0j),[-2.12935665e-14],[1.],[-0.48479431],[1.],[-0.19538488],[-0.08626],[-0.08412513],[-0.08423353],[-0.08413985],[-0.08405151],[-0.08909578],[-0.09328242],[-0.09562628],[-0.10199589],[-0.10833884]
(0.06435755091874538+0j),[-7.0068593e-14],[1.],[-0.48414788],[1.],[-0.1955228],[-0.08415015],[-0.08425547],[-0.08415862],[-0.08406925],[-0.08911233],[-0.09329578],[-0.09563888],[-0.10200578],[-0.108348],[-0.10923779]
(0.07168440508432086+0j),[-8.50306245e-14],[1.],[-0.50873839],[1.],[-0.19612755],[-0.08428066],[-0.08418052],[-0.08408915],[-0.0891314],[-0.09331256],[-0.09565283],[-0.10201886],[-0.10835741],[-0.10924743],[-0.11195046]
(0.07837282318245453+0j),[-6.82177398e-14],[1.],[-0.52946583],[1.],[-0.20136569],[-0.08420645],[-0.08411126],[-0.08915203],[-0.09333211],[-0.09566944],[-0.10203278],[-0.10837027],[-0.10925718],[-0.11195803],[-0.117058]
(0.08410113079731733+0j),[-5.76093211e-14],[1.],[-0.54594155],[1.],[-0.20548794],[-0.08414007],[-0.08917769],[-0.09335674],[-0.09569214],[-0.10205083],[-0.10838768],[-0.10927142],[-0.11196877],[-0.11706894],[-0.12124934]
(0.0783260060332004+0j),[-7.32355838e-14],[1.],[-0.52669393],[1.],[-0.20510642],[-0.0892117],[-0.09338793],[-0.09572034],[-0.10207669],[-0.1084098],[-0.1092913],[-0.11198496],[-0.11708267],[-0.12125962],[-0.12093058]
(0.07623934542528936+0j),[-2.49453727e-14],[1.],[-0.5190916],[1.],[-0.20714975],[-0.09342313],[-0.09575203],[-0.1021061],[-0.10843589],[-0.10931446],[-0.11200528],[-0.11709914],[-0.12127332],[-0.12094381],[-0.11790012]
(0.07312315804356248+0j),[-1.27970185e-14],[1.],[-0.50819729],[1.],[-0.20927905],[-0.09578951],[-0.10214064],[-0.10846735],[-0.10934402],[-0.1120315],[-0.11712164],[-0.12129362],[-0.12096037],[-0.11791492],[-0.1158185]
(0.06917486484585228+0j),[1.64217743e-14],[1.],[-0.49444039],[1.],[-0.20887476],[-0.10218635],[-0.10850807],[-0.10938223],[-0.11206815],[-0.11715334],[-0.12132195],[-0.1209867],[-0.1179353],[-0.11583735],[-0.11303982]
(0.05692310288964716+0j),[-5.47816267e-14],[1.],[-0.44941095],[1.],[-0.20866589],[-0.10855744],[-0.10942689],[-0.11211071],[-0.11719291],[-0.12135753],[-0.1210189],[-0.11796332],[-0.11586096],[-0.11306114],[-0.10642976]
(0.04608809840806049+0j),[-4.09170116e-14],[1.],[-0.40508211],[1.],[-0.20497069],[-0.10948143],[-0.11216257],[-0.11724202],[-0.12140405],[-0.12106134],[-0.11800113],[-0.11589473],[-0.11309112],[-0.10645569],[-0.09635623]
(0.03776901147877969+0j),[-7.38827376e-14],[1.],[-0.36739703],[1.],[-0.19665619],[-0.11222742],[-0.11730428],[-0.1214644],[-0.12111724],[-0.11805245],[-0.11594137],[-0.11313274],[-0.10649234],[-0.09638816],[-0.0871083]
(0.031097516846811554+0j),[-1.17157359e-13],[1.],[-0.33416045],[1.],[-0.19140808],[-0.11737326],[-0.12153114],[-0.12118013],[-0.11811046],[-0.11599456],[-0.11318099],[-0.10653505],[-0.09642518],[-0.08714051],[-0.07911031]
(0.035084255457719704+0j),[-7.37356555e-14],[1.],[-0.35775627],[1.],[-0.19547763],[-0.12160818],[-0.12125351],[-0.11817859],[-0.11605834],[-0.11323909],[-0.1065872],[-0.09647064],[-0.08718024],[-0.07914428],[-0.07802518]
(0.03187487753304617+0j),[-8.35196348e-14],[1.],[-0.34247502],[1.],[-0.20066547],[-0.12134734],[-0.11826689],[-0.11614106],[-0.11331586],[-0.1066569],[-0.09653255],[-0.08723457],[-0.07919131],[-0.07806564],[-0.07895933]
(0.02752403861590839+0j),[-1.47187628e-13],[1.],[-0.31960456],[1.],[-0.19612407],[-0.11837558],[-0.11624349],[-0.11341178],[-0.10674451],[-0.09661108],[-0.08730428],[-0.07925284],[-0.07811905],[-0.07900648],[-0.07466204]
(0.03196483665887067+0j),[-9.87450003e-14],[1.],[-0.346157],[1.],[-0.19357392],[-0.11635386],[-0.11351537],[-0.10683954],[-0.09669677],[-0.08738063],[-0.07932039],[-0.07817909],[-0.07905834],[-0.07470555],[-0.07508261]
(0.026583392835829774+0j),[-1.01346683e-13],[1.],[-0.31672583],[1.],[-0.19122193],[-0.11362431],[-0.10693923],[-0.09678693],[-0.087461],[-0.07939149],[-0.07824241],[-0.07911424],[-0.07475199],[-0.07512224],[-0.0747515]
(0.02431660608414197+0j),[-1.36766487e-13],[1.],[-0.30393278],[1.],[-0.18372642],[-0.10704554],[-0.09688233],[-0.08754615],[-0.07946768],[-0.07831097],[-0.07917391],[-0.07480385],[-0.07516456],[-0.0747866],[-0.06998679]
(0.022327411706845494+0j),[-1.67315111e-13],[1.],[-0.29208605],[1.],[-0.17436182],[-0.09697817],[-0.08763239],[-0.07954441],[-0.07838083],[-0.07923636],[-0.07485738],[-0.07520969],[-0.07482368],[-0.07001693],[-0.06720469]
(0.021447411113465754+0j),[-2.08614773e-13],[1.],[-0.28692841],[1.],[-0.16235991],[-0.0877172],[-0.07961984],[-0.07844906],[-0.07929757],[-0.07490982],[-0.07525452],[-0.07486036],[-0.07004608],[-0.06722658],[-0.06528706]
(0.023148855344155644+0j),[-4.54046639e-14],[1.],[-0.2984453],[1.],[-0.15379606],[-0.07968835],[-0.07851141],[-0.0793527],[-0.07495706],[-0.07529513],[-0.07489307],[-0.07007146],[-0.06724605],[-0.06530082],[-0.06600287]
(0.02921640397079292+0j),[2.73872585e-13],[1.],[-0.33488794],[1.],[-0.15116306],[-0.07856439],[-0.07939994],[-0.07499777],[-0.07532949],[-0.07492155],[-0.07009355],[-0.0672627],[-0.06531284],[-0.06601014],[-0.07141655]
(0.03661124916657318+0j),[6.16664524e-14],[1.],[-0.37370051],[1.],[-0.15851567],[-0.0794441],[-0.07503594],[-0.07536127],[-0.07494841],[-0.07011503],[-0.06727904],[-0.06532393],[-0.06601776],[-0.07142153],[-0.07990338]
(0.04494946608873919+0j),[5.9318992e-14],[1.],[-0.41218349],[1.],[-0.16811223],[-0.07507918],[-0.07539964],[-0.07497962],[-0.07014065],[-0.0673001],[-0.06534],[-0.06602859],[-0.07142999],[-0.07990772],[-0.08861964]
(0.03978108950236526+0j),[5.81288223e-14],[1.],[-0.38802361],[1.],[-0.1653475],[-0.07544346],[-0.07501845],[-0.07017206],[-0.06732523],[-0.0653609],[-0.06604667],[-0.07144135],[-0.07991758],[-0.08862526],[-0.09022021]
(0.04041098532052753+0j),[6.7789804e-15],[1.],[-0.39059955],[1.],[-0.16326681],[-0.07505349],[-0.07020237],[-0.06735058],[-0.06538108],[-0.06606236],[-0.07145543],[-0.07992675],[-0.08863295],[-0.09022346],[-0.08778337]
(0.04011605517141752+0j),[-5.96117992e-14],[1.],[-0.38883744],[1.],[-0.16296214],[-0.07023103],[-0.06737515],[-0.06540177],[-0.06607961],[-0.07146987],[-0.07993843],[-0.08864186],[-0.09023008],[-0.0877876],[-0.08787493]
(0.04299117259116312+0j),[-2.09303972e-14],[1.],[-0.40179797],[1.],[-0.15939914],[-0.06739937],[-0.06542275],[-0.06609733],[-0.07148483],[-0.0799517],[-0.08865219],[-0.0902385],[-0.08779436],[-0.087878],[-0.08914029]
